,Unnamed: 0,source,title,text,url,date_published,authors
23,23,b1.ro,”Urmează sechestrul pe viață!” Dragnea se victimizează după ce DNA i-a pus sechestru pe avere,"Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/urmeaza-sechestrul-pe-viata-dragnea-se-victimizeaza-dupa-ce-dna-i-a-pus-sechestru-pe-avere-74206.html,2020-03-06,
24,24,b1.ro,Cum arată viața unei copile de zece ani în mijlocul războiului din Yemen,"Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/cum-arata-viata-unei-copile-de-zece-ani-in-mijlocul-razboiului-din-yemen-61318.html,2020-03-06,
25,25,b1.ro,"Eurostat: România, pe primul loc în Europa la numărul morţilor din accidente rutiere. Care sunt cele mai periculoase intersecții din Capitală","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/eurostat-romania-pe-primul-loc-in-europa-la-numarul-mortilor-din-accidente-rutiere-care-sunt-cele-mai-periculoase-intersectii-din-capitala-63029.html,2020-03-06,
26,26,b1.ro,"Elev bătut cu pumnii și picioarele sub privirile colegilor săi: ""Când îi dă sângele, îi dai mai tare""","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/elev-batut-cu-pumnii-si-picioarele-sub-privirile-colegilor-sai-cand-ii-da-sangele-ii-dai-mai-tare-74245.html,2020-03-06,
27,27,b1.ro,"Își schimbă Cozmin Gușă stăpânii? Patronul Realitatea TV, fotografiat alături de Sebastian Ghiță la Belgrad","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/isi-schimba-cozmin-gusa-stapanii-patronul-realitatea-tv-fotografiat-alaturi-de-sebastian-ghita-la-belgrad-83692.html,2020-03-06,
28,28,b1.ro,Accident CUMPLIT în Ialomiţa: 10 morţi şi 7 răniţi. Victimele lucrau la un supermarket din Capitală. Imagini de la locul tragediei,"Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/accident-cumplit-in-ialomita-10-morti-si-7-raniti-victimele-lucrau-la-un-supermarket-din-capitala-imagini-de-la-locul-tragediei-90447.html,2020-03-06,
29,29,b1.ro,"Mircea Geoană, înainte de şedinţa CExN","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/mircea-geoana-inainte-de-sedinta-cexn-12852.html,2020-03-06,
30,30,b1.ro,"Ana Birchall, după publicarea raportului GRECO: Vom face propria analiză. Fiecare instituție menționată în raport trebuie să facă propria analiză","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/ana-birchall-dupa-publicarea-raportului-greco-vom-face-propria-analiza-fiecare-institutie-mentionata-in-raport-trebuie-sa-faca-propria-analiza-88069.html,2020-03-06,
31,31,b1.ro,Explozii putenice din cauza unor artificii aprinse accidental înaintea unui mare festival! Peste 200 de magazine au sărit în aer (VIDEO),"Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/explozii-putenice-din-cauza-unor-artificii-aprinse-accidental-inaintea-unui-mare-festival-peste-200-de-magazine-au-sarit-in-aer-video-63008.html,2020-03-06,
32,32,b1.ro,Mare forfotă în magazine: Numeroase persoane se înghesuie să facă cumpărăturile pe ultima sută de metri,"Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/mare-forfota-in-magazine-numeroase-persoane-se-inghesuie-sa-faca-cumparaturile-pe-ultima-suta-de-metri-68140.html,2020-03-06,
33,33,b1.ro,"Se aproprie lanțul de par pentru ""bulldog"": Vasile Blaga, condamnare cu executare","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/se-aproprie-lantul-de-par-pentru-bulldog-vasile-blaga-condamnare-cu-executare-73466.html,2020-03-06,
34,34,b1.ro,"Maria Sharapova, SCANDAL la Australian Open. “A fost un interviu RUŞINOS!”","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/maria-sharapova-scandal-la-australian-open-a-fost-un-interviu-rusinos-75469.html,2020-03-06,
35,35,b1.ro,Ce nu s-a văzut la moțiune! Genul programului: COMEDIE!,"Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/ce-nu-s-a-vazut-la-motiune-genul-programului-comedie-70214.html,2020-03-06,
36,36,b1.ro,"Barmanițele care îţi servesc cafeaua GOALE PUŞCĂ: Unde e localul și ce părere au consumatorii! (FOTO, VIDEO)","Barmanițele care îţi servesc cafeaua GOALE PUŞCĂ: Unde e localul și ce părere au consumatorii! (FOTO, VIDEO)
Localnicii și-au exprimat indignarea privind ultima tendință de a servi cafeaua în America.
Această soluție de servire nu este deloc potrivită pentru un loc public aglomerat și mulți oameni deja au început să spună că așa-numitele ""Bikini baristas"" nu au ce căuta în orașele lor natale.
Oamenilor nu le place faptul că America este plină de standuri de cafea în spatele cărora angajatele sunt îmbrăcate în costume de baie.
Un lanț special de standuri de cafea, numit Bikini Beans Espresso, a deschis o cafenea în Arizona, după succesul pe care l-a avut în Washington, și a păstrat același concept.
Proprietarul, Carlie Jo, a spus, ""Fiind prima cafenea Bikini Barista din Arizona, ne dorim sa le dăm încredere femeilor să se simtă bine în pielea lor"", potrivit Unilad.
""Femeile de pretutindeni au dreptul de a alege, dacă vor să fie gay, dacă vor să fie lideri de succes ai comunității sau proprietari ai unei afaceri sau chiar să candideze pentru președinție! Avem dreptul de a lucra cu har, încredere și demnitate, indiferent dacă e vorba de un costum de afaceri sau o pereche de bikini"", a spus Carlie.
Cu toate acestea, consilierul local, Mike Fagan, nu este de acord cu acest concept și susține punctul de vedere al localnicilor conform căruia servirea de către barmani în bikini este nepotrivită.
""Ar trebui să fie vorba despre cafea, nu despre corp. După ce am frecventat cel puțin o dată aceste magazine, doar pentru a vedea la ce este supus consumatorul, pot spune că văzut barmanițe ce purtau strategic trei autocolante. Și voi lăsa la imaginația celorlalți răspunsul la întrebarea: în ce zone erau lipite acele autocolante"", a spus acesta.
""Problema nu este ce am văzut eu sau ceilalți consumatori. Problema este cum să explici unor copii între 5-8 ani de ce nu poartă acele femei haine în timp ce servesc cafeaua"", a adăugat acesta.
Una dintre barmanițe, Maya Oslan, își exprimă părerea în legătură cu acest subiect.
""Facem cafea și servim exact ca la Starbucks. Singura diferență este că suntem în bikini. Mi-am luat două joburi pentru că vreau o mașină și o casă frumoasă. Îmi voi cumpăra prima casă în două săptămâni. Dacă trebuie să fac cafea în bikini pentru a realiza acest lucru, foarte bine atunci. Nu-mi încalc niciun principiu sau valori cu care am fost crescută"", a explicat angajata.",https://www.b1.ro/stiri/monden/barmanitele-care-iti-servesc-cafeaua-goale-pusca-unde-e-localul-si-ce-parere-au-consumatorii-foto-video-180288.html,2020-03-06,
37,37,b1.ro,"Gigi Becali s-a dezlănțuit în direct: ""Florinel Coman merge la împreunare și i se înmoaie genunchii”","Patronul FCSB, Gigi Becali, a făcut declarații halucinante în direct la TV în această dimineață. Latifundiarul din Pipera a identificat de ce lui Florinel Coman ""i se înmoaie genunchii pe teren"". Este vorba despre desfrânare.
„Jucătorii CFR-ului fac sex doar o dată pe săptămână, că sunt paradiți de Dan Petrescu la antrenamente! E vorba de desfrânare. Jucătorii CFR-ului se împreunează cu femeile doar o dată pe săptămână. Așa este! Dacă și Florinel Coman ar fi mai odihnit...dar el merge la împreunare și i se înmoaie genunchii!”, a spus Becali, la Pro X.
Ulterior, Gigi Becali a intrat în dialog cu Vivi Răchită, aflat în studio:
„Îți aduci aminte când vă ducea Pițurcă la munte și vomitați pe acolo? Vă mai ardea să vă împreunați? Dan Petrescu face război, muncă. Nu-și lasă jucătorii să respire, îi distruge. Voi ați văzut cum aleargă? Ei aleargă încontinuu. Ăia se împreunează mai rar”, a precizat Gigi Becali.",https://www.b1.ro/stiri/sport/gigi-becali-s-a-dezlantuit-in-direct-florinel-coman-merge-la-impreunare-si-i-se-inmoaie-genunchii-322469.html,2020-03-06,
38,38,b1.ro,"Primăria Capitalei reacționează, după ce a fost acuzată că luminițele decorative din oraș promovează EURO 2020 cu trofeul Cupei Mondiale","Elementele luminoase în formă de trofeu, montate pe mai multe bulevarde din Capitală, au fost proiectate de firma care a furnizat elementele decorative și nu s-a dorit ca acestea sa fie copii fidele ale trofeului decernat campioanei europene la fotbal si nici ale trofeului Cupei Mondiale, precizează Primăria Capitalei, după ce municipalitatea a fost acuzată în mass-media că a promovat EURO 2020 cu trofeul Cupei Mondiale.
Comunicatul integral al PMB:
„Avand in vedere materialele de presa care acuza faptul ca Primaria Capitalei «promoveaza EURO 2020 cu trofeul Cupei Mondiale» prin elementele decorative inserate in iluminatului ornamental-festiv din Capitală pentru iarna 2019, ce are ca tema „Euro 2020 - București, oraș gazdă”, facem urmatoarele
PRECIZARI
Elementele luminoase in forma de trofeu, montate pe mai multe bulevarde din Capitala, au fost proiectate de firma care a furnizat elementele decorative si nu s-a dorit ca acestea sa fie copii fidele ale trofeului decernat campioanei europene la fotbal si nici ale trofeului Cupei Mondiale. Alăturarea acestor machete în formă de trofeu cu mingile de fotbal sugereaza doar ideea de trofeu sportiv, câștigat în urma unei confruntări pe un teren de sport.
De altfel, trofeul Campionatului European de Fotbal este marca inregistrata a UEFA («UEFA Marks») si poate fi folosit de catre alte entitati doar cu acordul acesteia.
Proiectul iluminatului ornamental-festiv din Capitală pentru iarna 2019 – «Euro 2020 - București, oraș gazdă» este unul de mare amploare, ținând cont de numărul impresionant de elemente decorative luminoase montate, dar și din punctul de vedere al resursei umane folosite pentru a duce la bun sfârșit proiectul în timp record. Din această perspectivă, proiectul de iluminat ornamental-festiv din acest an este o premieră pentru Capitala României.
Concret, în ceea ce privește elementele decorative, este vorba despre un total de peste 10 milioane LED-uri, cu 7 milioane mai mult decât în anii precedenți și cu peste 1 milion mai mult decât anul trecut și un total de 9.351 de elemente luminoase, față de 7.000 montate anul trecut. Dintre acestea, 3815 sunt elemente luminoase 3D și 2D, cu 1500 mai multe decât anul trecut, dintre care peste 1.000 de elemente luminoase cu specific sportiv. Din totalul figurinelor, 2.200 sunt agabaritice – depășesc 2,5 metri înălțime. Și numărul de șiruri luminoase este unul mult mai mare decât anul trecut, ajungând la un total de peste 760.000.
Din punctul de vedere al resursei umane și al logisticii, vorbim de un număr total de 110 lucrători (ingineri, electricieni, manevranți PRB, etc) și nu mai puțin de 26 de utilaje implicate pentru a duce la bun sfârșit acest proiect.”",https://www.b1.ro/stiri/eveniment/primaria-capitalei-reactioneaza-dupa-acuzata-luminitele-decorative-oras-promoveaza-euro-trofeul-cupei-mondiale-308406.html,2020-03-06,
39,39,b1.ro,Dan Diaconescu: „Nu cred că Becali va putea pierde șefia PNL-ului. Am pierdut 2 milioane de euro pentru că nu a intrat în PP-DD”,"Exclusiv
Patronul OTV Dan Diaconescu a declarat luni seară, în emisiunea „Ultimul cuvânt”, difuzată de B1 TV, că George Becali va câștiga șefia PNL-ului, pentru care ar urma să-și depună candidatura anul viitor.
„Nu cred că Becali va putea pierde ședia PNL-ului. E un congres în martie, când Becali va depune candidatura și cred că va câștiga în fața lui Tăriceanu sau Antonescu. Va reclădi acest partid și ne vom întâlni probabil la candidatura la prezidențiale. Becali ca președintele al PNL își va pune în valoarea priceperea în politică. Niciodată nu am vrut să candidez în acel colegiu. Becali a zis că Dan Diaconescu e un nenorocit care nu îi răspundea la telefon de nu știu câte zile, că acum era candidat PP-DD. Deci am pierduit 2 milioane de euro, s-a dus la USL”, a declarat Diaconescu.
Acesta a vorbit și despre speranțele sale în ceea ce privește alegerile parlamentare din decembrie, precizând că dorește ca partidul său să iasă pe primul loc între formațiunile politice.
„Sper să ieșim pe primul loc între toate partidele. Dacă se va întâmpla așa, cred că domnul Băsescu ne va da nouă postul de prim-ministru și se va construi un guvern în jurul nostru. Noi nu vom fi niciodată o vioară a doua sau a treia într-o guvernare USL sau ARD. Dacă USL ia peste 50% vor guverna ei și tara se va duce de râpă. Dacă vom obține 25%, vom guverna cu diverși oameni”, a mai spus patronul OTV.
Liberalii au validat listele electorale pentru alegerile parlamentare din 9 decembrie. Astfel, Gigi Becali a obținut voturile necesare pentru a putea candida la Sectorul 6 sub sigla USL la alegerile din această iarnă.
Embed:",https://www.b1.ro/stiri/politica/dan-diaconescu-nu-cred-ca-becali-va-putea-pierde-sefia-pnl-ului-am-pierdut-2-milioane-de-euro-pentru-ca-nu-a-intrat-in-pp-dd-40584.html,2020-03-06,
