,Len,Indices
19868,2,"[87208, 121398]"
19869,2,"[5407, 68768]"
19870,2,"[63722, 82746]"
19871,3,"[15666, 38238, 107860]"
19872,7,"[23815, 24104, 52713, 98823, 103449, 107215, 112119]"
19873,4,"[19988, 49367, 77301, 126629]"
19874,5,"[10384, 36544, 38786, 46632, 73824]"
19875,2,"[9745, 73177]"
19876,2,"[20217, 42360]"
19877,3,"[11927, 94906, 123992]"
19878,2,"[3792, 67210]"
19879,3,"[921, 84178, 103902]"
19880,3,"[10813, 74260, 123645]"
19881,2,"[18184, 35183]"
19882,1,[102690]
19883,2,"[7136, 122381]"
19884,3,"[14885, 78382, 97983]"
19885,2,"[40703, 98420]"
19886,2,"[89890, 122330]"
19887,2,"[36622, 120907]"
19888,2,"[59358, 76433]"
19889,2,"[42262, 102942]"
19890,3,"[58920, 95279, 110957]"
19891,2,"[4591, 87568]"
19892,4,"[16773, 28145, 99902, 112472]"
19893,2,"[14500, 33984]"
19894,2,"[68962, 88538]"
19895,2,"[33019, 58400]"
19896,5,"[20056, 77702, 83016, 94797, 130688]"
19897,3,"[2520, 21732, 104764]"
19898,2,"[82818, 102797]"
19899,2,"[17732, 125918]"
19900,2,"[48429, 132677]"
19901,3,"[12493, 59098, 76048]"
19902,2,"[14297, 33922]"
19903,2,"[71244, 90750]"
19904,3,"[54368, 88980, 122019]"
19905,1,[43415]
19906,2,"[77475, 82206]"
19907,3,"[29637, 65186, 114003]"
19908,2,"[28482, 100994]"
19909,2,"[38413, 71712]"
19910,4,"[23250, 68423, 87974, 106334]"
19911,2,"[49922, 84350]"
19912,2,"[6846, 89767]"
19913,5,"[10766, 32734, 57828, 74206, 93758]"
19914,2,"[16817, 99941]"
19915,4,"[3399, 51776, 86416, 121121]"
19916,2,"[44772, 129132]"
19917,3,"[25927, 57399, 109715]"
19918,1,[129930]
19919,2,"[27599, 60821]"
19920,2,"[10633, 74065]"
19921,2,"[10390, 116879]"
19922,3,"[15430, 27676, 112020]"
19923,2,"[98869, 118700]"
19924,2,"[22221, 105242]"
19925,2,"[32954, 74811]"
19926,2,"[75364, 94856]"
19927,2,"[92327, 123124]"
19928,2,"[11026, 74485]"
19929,2,"[68394, 106314]"
19930,1,[121704]
19931,4,"[38555, 43347, 91657, 122910]"
19932,3,"[2355, 42423, 126785]"
19933,2,"[73222, 123280]"
19934,3,"[4702, 53090, 87678]"
19935,3,"[38160, 90463, 122510]"
19936,3,"[56768, 72588, 92156]"
19937,3,"[9508, 56987, 109331]"
19938,2,"[54586, 89175]"
19939,3,"[37543, 88527, 121859]"
19940,2,"[73986, 93559]"
19941,2,"[19413, 102465]"
19942,2,"[6367, 69769]"
19943,2,"[52930, 87507]"
19944,8,"[22736, 27205, 40230, 64008, 78024, 87184, 119853, 120097]"
19945,2,"[8128, 71622]"
19946,3,"[2871, 88025, 106370]"
19947,4,"[21765, 39168, 66113, 83218]"
19948,3,"[37284, 87697, 107290]"
19949,5,"[33921, 50550, 77786, 103832, 128711]"
19950,2,"[46366, 130674]"
19951,2,"[53796, 106595]"
19952,2,"[16898, 80338]"
19953,3,"[41244, 99957, 125643]"
19954,2,"[86996, 105666]"
19955,3,"[55690, 70980, 90496]"
19956,2,"[56702, 92071]"
19957,2,"[22438, 52073]"
19958,4,"[897, 75330, 94827, 117378]"
19959,3,"[52246, 67296, 114764]"
19960,2,"[27282, 97262]"
19961,2,"[27996, 112328]"
19962,2,"[43355, 127666]"
19963,2,"[24647, 55368]"
19964,2,"[38247, 122610]"
19965,2,"[37652, 88869]"
19966,2,"[15819, 40878]"
19967,4,"[5904, 37638, 54224, 121967]"
19968,1,[38274]
19969,3,"[49648, 65608, 120408]"
19970,3,"[28980, 74908, 131873]"
19971,2,"[504, 64565]"
19972,3,"[54019, 69069, 121898]"
19973,2,"[31610, 115988]"
19974,2,"[49816, 120459]"
19975,4,"[8544, 25415, 56357, 71985]"
19976,3,"[19648, 63714, 82735]"
19977,4,"[34735, 61848, 99840, 119034]"
19978,3,"[6983, 70381, 83558]"
19979,2,"[31576, 55651]"
19980,3,"[58813, 75646, 95126]"
19981,2,"[20524, 103532]"
19982,4,"[21374, 109823, 116544, 129920]"
19983,2,"[96703, 124592]"
19984,3,"[40716, 98471, 125150]"
19985,4,"[16299, 61571, 79790, 99413]"
19986,2,"[43474, 127794]"
19987,2,"[28694, 115215]"
19988,2,"[52413, 114824]"
19989,2,"[67961, 106030]"
19990,2,"[30562, 52881]"
19991,2,"[29100, 102785]"
19992,3,"[55837, 71234, 122001]"
19993,2,"[35835, 83158]"
19994,3,"[3329, 51717, 66766]"
19995,2,"[35367, 82160]"
19996,2,"[61086, 79065]"
19997,2,"[5012, 53407]"
19998,4,"[52546, 75781, 123883, 128785]"
19999,3,"[22017, 51435, 105054]"
20000,2,"[21217, 104227]"
20001,2,"[12325, 58965]"
20002,3,"[8766, 38582, 122939]"
20003,4,"[11380, 32962, 58291, 94355]"
20004,2,"[77847, 124822]"
20005,2,"[47400, 131663]"
20006,2,"[29908, 114295]"
20007,1,[20036]
20008,3,"[1512, 36289, 120596]"
20009,4,"[18387, 62957, 81860, 119564]"
20010,3,"[12513, 82086, 101772]"
20011,3,"[11372, 74828, 94350]"
20012,2,"[1949, 42945]"
20013,2,"[3388, 66825]"
20014,2,"[13478, 77026]"
20015,2,"[25174, 108303]"
20016,3,"[29712, 65338, 84796]"
20017,6,"[39698, 96573, 99888, 105256, 105663, 111925]"
20018,6,"[84197, 91189, 102188, 123837, 126697, 132799]"
20019,2,"[59453, 111218]"
20020,6,"[5758, 27693, 45095, 52626, 78964, 107127]"
20021,2,"[15587, 79074]"
20022,2,"[8442, 71906]"
20023,3,"[13804, 77311, 96851]"
20024,4,"[4624, 30625, 68020, 114999]"
20025,1,[90476]
20026,3,"[5778, 54107, 69155]"
20027,3,"[26479, 58610, 75326]"
20028,1,[47883]
20029,3,"[17695, 28430, 62494]"
20030,2,"[11944, 33142]"
20031,3,"[79792, 99420, 125490]"
20032,3,"[2188, 36476, 85388]"
20033,2,"[52119, 86729]"
20034,1,[43188]
20035,2,"[3871, 52247]"
20036,2,"[74377, 93922]"
20037,3,"[26505, 58652, 94905]"
20038,3,"[11738, 33079, 75192]"
20039,2,"[33338, 55372]"
20040,2,"[71971, 116301]"
20041,2,"[8218, 71703]"
20042,2,"[8344, 25348]"
20043,2,"[72306, 122973]"
20044,4,"[21061, 49959, 105871, 127898]"
20045,4,"[11556, 26390, 58407, 94519]"
20046,2,"[79330, 98928]"
20047,2,"[32355, 92594]"
20048,3,"[3215, 36777, 51608]"
20049,4,"[267, 35967, 64389, 120258]"
20050,2,"[78975, 112041]"
20051,2,"[40378, 97493]"
20052,2,"[7048, 115806]"
20053,50,"[1489, 6922, 11225, 13006, 15467, 20630, 21782, 23862, 29299, 29348, 29544, 33601, 37494, 37515, 40394, 41050, 45334, 49671, 53764, 58675, 67307, 69330, 73312, 75435, 76861, 81218, 83258, 83687, 86866, 88882, 90374, 94953, 97970, 98503, 100881, 109689, 110013, 111211, 113696, 117395, 117414, 117890, 120590, 121799, 121825, 122313, 122414, 125187, 129676, 130467]"
20054,1,[41126]
20055,2,"[89509, 122202]"
20056,6,"[10836, 57673, 59944, 109133, 109986, 123653]"
20057,3,"[40958, 79559, 99164]"
20058,3,"[1670, 44806, 129162]"
20059,2,"[38145, 122495]"
20060,2,"[74384, 93928]"
20061,2,"[10474, 116913]"
20062,2,"[75739, 95210]"
20063,2,"[78261, 97849]"
20064,3,"[7284, 90219, 115887]"
20065,3,"[5201, 30818, 68581]"
20066,2,"[46860, 131129]"
20067,2,"[14031, 97099]"
20068,2,"[14647, 27402]"
20069,2,"[7063, 89996]"
20070,4,"[4399, 30542, 52804, 114929]"
20071,4,"[26738, 76159, 95644, 111074]"
20072,3,"[10778, 39225, 74224]"
20073,2,"[86204, 105138]"
20074,3,"[48674, 56041, 132923]"
20075,3,"[8290, 71772, 122783]"
20076,3,"[2781, 30012, 66252]"
20077,2,"[3511, 22328]"
20078,3,"[54085, 88683, 131726]"
20079,2,"[73488, 123369]"
20080,2,"[99040, 118765]"
20081,2,"[81791, 101461]"
20082,2,"[47339, 131616]"
20083,2,"[406, 29397]"
20084,3,"[72799, 92346, 109245]"
20085,4,"[8677, 101745, 109330, 113092]"
20086,2,"[17376, 100515]"
20087,4,"[2235, 29879, 50787, 114252]"
20088,1,[117077]
20089,3,"[25221, 55962, 90912]"
20090,2,"[69358, 106973]"
20091,3,"[18198, 81667, 101322]"
20092,3,"[36274, 50172, 120572]"
20093,3,"[11616, 86897, 94582]"
20094,3,"[14014, 33826, 118095]"
20095,2,"[98176, 111916]"
20096,2,"[60633, 97967]"
20097,4,"[12263, 63110, 119644, 128566]"
20098,3,"[16323, 41058, 125502]"
20099,2,"[48879, 133112]"
20100,2,"[12743, 76310]"
20101,2,"[63254, 101954]"
20102,2,"[49746, 64853]"
20103,2,"[71908, 116280]"
20104,2,"[64683, 120378]"
20105,3,"[92963, 108192, 127963]"
20106,2,"[36371, 85033]"
20107,2,"[72041, 122887]"
20108,3,"[1378, 65204, 120558]"
20109,3,"[20164, 61993, 117762]"
20110,2,"[78, 49096]"
20111,3,"[1880, 65586, 120692]"
20112,2,"[40223, 124674]"
20113,2,"[66547, 121018]"
20114,2,"[53276, 113286]"
20115,2,"[36200, 84386]"
20116,3,"[30999, 54100, 88701]"
20117,3,"[20848, 49684, 103836]"
20118,2,"[45226, 129577]"
20119,2,"[35589, 82630]"
20120,3,"[9557, 57026, 116604]"
20121,2,"[10307, 93288]"
20122,2,"[23415, 68624]"
20123,3,"[7455, 55613, 70882]"
20124,2,"[21181, 104179]"
20125,4,"[7682, 25044, 90635, 108163]"
20126,3,"[3353, 30204, 66792]"
20127,2,"[18462, 113036]"
20128,2,"[25468, 56444]"
20129,3,"[13595, 77118, 117954]"
20130,3,"[41530, 81119, 100803]"
20131,3,"[13925, 40219, 77424]"
20132,2,"[18565, 63056]"
20133,2,"[40380, 124850]"
20134,2,"[45643, 129981]"
20135,3,"[14226, 27280, 111590]"
20136,4,"[16008, 61388, 79516, 99110]"
20137,2,"[57789, 74144]"
20138,2,"[71769, 91268]"
20139,3,"[60872, 98331, 111961]"
20140,2,"[38807, 123172]"
20141,2,"[835, 64829]"
20142,2,"[4206, 121388]"
20143,2,"[31622, 71084]"
20144,2,"[36667, 85955]"
20145,3,"[8089, 65609, 85135]"
20146,3,"[9307, 92295, 123110]"
20147,3,"[27555, 60746, 111894]"
20148,2,"[13825, 96879]"
20149,2,"[30613, 114987]"
20150,2,"[2777, 21853]"
20151,5,"[36706, 51410, 66477, 86081, 121001]"
20152,2,"[37322, 87809]"
20153,3,"[17198, 62151, 100305]"
20154,2,"[5386, 30872]"
20155,3,"[101285, 112938, 117085]"
20156,2,"[52231, 67282]"
20157,2,"[48683, 132940]"
20158,4,"[27626, 44944, 60873, 78734]"
20159,2,"[72570, 92140]"
20160,3,"[2779, 43169, 127474]"
20161,4,"[16964, 61987, 100080, 112527]"
20162,2,"[99096, 125383]"
20163,3,"[15592, 27728, 79086]"
20164,2,"[46743, 131031]"
20165,2,"[18785, 119686]"
20166,2,"[50784, 65850]"
20167,1,[79004]
20168,3,"[53410, 87979, 121676]"
20169,2,"[69054, 115333]"
20170,2,"[66119, 104801]"
20171,3,"[63965, 83009, 103053]"
20172,2,"[20154, 29222]"
20173,3,"[69311, 88860, 106938]"
20174,3,"[106, 83353, 103759]"
20175,2,"[14283, 77753]"
20176,2,"[4036, 67444]"
20177,2,"[52632, 105801]"
20178,3,"[58776, 95069, 96986]"
20179,3,"[6881, 55189, 115742]"
20180,2,"[42627, 83969]"
20181,2,"[60520, 78212]"
20182,2,"[55511, 90277]"
20183,3,"[61210, 98855, 118693]"
20184,2,"[72481, 116465]"
20185,2,"[12563, 76104]"
20186,4,"[23801, 40918, 48156, 128500]"
20187,2,"[2119, 29861]"
20188,2,"[7708, 90670]"
20189,3,"[8134, 38374, 71625]"
20190,2,"[21901, 104942]"
20191,2,"[5791, 23778]"
20192,2,"[3392, 105263]"
20193,3,"[6804, 70186, 89735]"
20194,2,"[1546, 50255]"
20195,2,"[20139, 103154]"
20196,3,"[24923, 55629, 108007]"
20197,2,"[13157, 76698]"
20198,2,"[22749, 87205]"
20199,3,"[6586, 24289, 107396]"
20200,2,"[29917, 114304]"
20201,4,"[32321, 57005, 72972, 92506]"
20202,3,"[14770, 27453, 111794]"
20203,3,"[13934, 33797, 96998]"
20204,2,"[9784, 92752]"
20205,2,"[41776, 101493]"
20206,5,"[28725, 63066, 81201, 105500, 110849]"
20207,2,"[37985, 122336]"
20208,2,"[3089, 86137]"
20209,3,"[4756, 68156, 121592]"
20210,2,"[49333, 83619]"
20211,3,"[51917, 66964, 105992]"
20212,2,"[40266, 124728]"
20213,3,"[8062, 119087, 122695]"
20214,2,"[42298, 126640]"
20215,3,"[6160, 54503, 115513]"
20216,2,"[36065, 83894]"
20217,2,"[56624, 108981]"
20218,2,"[32802, 57981]"
20219,3,"[3017, 36703, 86076]"
20220,3,"[502, 49425, 83742]"
20221,3,"[56811, 72668, 116522]"
20222,4,"[8300, 25334, 56210, 71787]"
20223,2,"[43618, 127935]"
20224,2,"[72033, 116321]"
20225,2,"[72590, 92159]"
20226,3,"[3657, 52038, 86661]"
20227,2,"[36101, 49678]"
20228,2,"[4975, 23219]"
20229,4,"[13812, 33767, 59976, 96865]"
20230,3,"[10929, 26196, 110285]"
20231,2,"[8072, 71552]"
20232,2,"[19727, 126546]"
20233,2,"[23055, 68118]"
20234,3,"[30372, 79293, 96612]"
20235,2,"[19472, 102519]"
20236,3,"[23960, 69469, 107046]"
20237,2,"[27953, 28174]"
20238,3,"[54571, 97182, 107159]"
20239,2,"[13282, 124461]"
20240,2,"[11958, 75443]"
20241,2,"[90727, 116051]"
20242,2,"[15974, 99069]"
20243,2,"[16249, 79730]"
20244,3,"[4959, 68347, 106284]"
20245,3,"[29064, 63707, 113396]"
20246,3,"[61822, 80161, 99802]"
20247,3,"[53164, 68166, 87738]"
20248,3,"[28094, 61799, 112436]"
20249,2,"[39324, 94079]"
20250,2,"[25402, 91502]"
20251,2,"[27139, 111464]"
20252,3,"[63240, 82200, 131057]"
20253,2,"[15968, 34498]"
20254,3,"[73787, 93349, 116871]"
20255,4,"[18192, 35184, 81661, 101321]"
20256,3,"[25696, 92353, 109250]"
20257,3,"[31202, 69706, 89245]"
20258,3,"[7766, 71224, 90734]"
20259,2,"[13713, 59926]"
20260,2,"[60377, 97573]"
20261,2,"[63080, 82028]"
20262,2,"[4814, 87784]"
20263,2,"[20614, 87328]"
20264,6,"[6522, 17922, 39133, 69906, 73970, 106618]"
20265,3,"[6136, 24004, 69535]"
20266,2,"[81222, 125923]"
20267,2,"[9299, 32248]"
20268,2,"[12144, 95128]"
20269,2,"[60995, 118594]"
20270,4,"[13829, 27144, 59984, 96884]"
20271,3,"[40901, 98977, 125340]"
20272,2,"[60733, 78527]"
20273,3,"[36050, 49481, 64615]"
20274,2,"[57737, 110105]"
20275,2,"[8758, 56502]"
20276,3,"[45584, 91402, 92455]"
20277,2,"[32320, 92503]"
20278,3,"[69517, 89067, 115496]"
20279,3,"[18016, 81492, 126020]"
20280,3,"[6759, 37916, 122264]"
20281,2,"[16998, 80438]"
20282,2,"[39000, 46736]"
20283,3,"[18606, 101687, 113075]"
20284,3,"[39588, 75407, 123996]"
20285,3,"[51065, 66142, 104814]"
20286,2,"[7530, 122517]"
20287,2,"[50732, 65802]"
20288,3,"[9217, 32223, 72650]"
20289,3,"[23892, 88928, 106983]"
20290,2,"[16089, 40968]"
20291,2,"[58864, 75724]"
20292,2,"[36194, 120500]"
20293,3,"[77299, 96840, 124634]"
20294,2,"[19311, 102372]"
20295,3,"[26815, 95876, 111152]"
20296,2,"[13069, 117814]"
20297,3,"[49163, 64340, 113684]"
20298,2,"[2058, 65722]"
20299,2,"[33110, 94802]"
20300,2,"[98361, 125113]"
20301,69,"[2847, 10464, 11814, 12554, 13290, 13927, 14391, 14392, 16933, 18484, 20299, 20499, 21886, 25708, 25729, 26594, 27172, 29267, 33594, 33621, 37752, 39122, 40358, 40661, 40764, 46022, 46422, 49152, 51238, 53787, 54237, 56927, 56960, 58555, 58570, 58858, 59129, 62056, 64022, 64127, 68401, 73902, 75709, 81940, 83414, 85941, 86325, 87932, 89101, 92063, 92405, 92452, 93466, 94753, 97473, 103505, 106315, 110925, 113681, 117633, 117904, 121659, 121664, 124530, 124814, 125088, 126500, 130096, 130314]"
20302,2,"[49456, 120345]"
20303,2,"[61454, 99225]"
20304,2,"[58025, 110345]"
20305,3,"[15316, 40693, 125121]"
20306,2,"[35431, 63339]"
20307,4,"[15014, 34165, 60720, 118445]"
20308,2,"[55804, 90696]"
20309,1,[58654]
20310,3,"[34645, 79917, 118931]"
20311,2,"[53063, 105476]"
20312,2,"[66165, 114385]"
20313,1,[99540]
20314,2,"[11320, 58248]"
20315,2,"[37256, 53014]"
20316,2,"[37006, 67322]"
20317,2,"[18734, 101808]"
20318,1,[34019]
20319,2,"[59996, 111477]"
20320,3,"[34003, 97651, 118304]"
20321,2,"[61083, 118636]"
20322,2,"[79506, 125387]"
20323,3,"[11879, 75341, 123976]"
20324,2,"[78721, 111957]"
20325,3,"[57440, 73588, 109759]"
20326,2,"[22725, 105775]"
20327,2,"[61684, 79960]"
20328,2,"[42926, 85107]"
20329,2,"[69092, 121906]"
20330,2,"[40181, 124645]"
20331,5,"[4500, 78048, 92155, 94179, 115056]"
20332,3,"[7779, 71237, 116056]"
20333,2,"[71561, 91043]"
20334,2,"[33967, 97517]"
20335,3,"[40862, 79267, 98872]"
20336,4,"[36642, 51225, 66289, 85892]"
20337,2,"[26839, 95946]"
20338,4,"[17890, 28744, 63103, 109079]"
20339,2,"[28934, 113279]"
20340,2,"[52840, 87413]"
20341,3,"[35671, 62875, 81756]"
20342,2,"[61024, 98579]"
20343,2,"[86975, 114817]"
20344,2,"[20729, 32210]"
20345,3,"[15878, 79368, 112175]"
20346,3,"[19479, 102533, 126460]"
20347,2,"[56626, 91944]"
20348,2,"[37317, 87794]"
20349,3,"[30702, 87813, 115073]"
20350,2,"[72238, 91787]"
20351,2,"[71009, 90523]"
20352,2,"[24951, 90475]"
20353,2,"[5458, 53813]"
20354,2,"[55887, 71315]"
20355,2,"[6629, 37878]"
20356,1,[34768]
20357,2,"[62014, 80441]"
20358,2,"[690, 126946]"
20359,3,"[11807, 33103, 94765]"
20360,2,"[61028, 78980]"
20361,3,"[15867, 34455, 79356]"
20362,2,"[50363, 120644]"
20363,3,"[33697, 59852, 117973]"
20364,2,"[19157, 102216]"
20365,2,"[242, 64376]"
20366,2,"[77512, 124713]"
20367,3,"[15101, 60777, 118480]"
20368,2,"[35247, 81854]"
20369,2,"[102263, 126364]"
20370,2,"[49180, 120244]"
20371,2,"[32407, 116673]"
20372,4,"[27203, 60079, 97073, 111537]"
20373,2,"[58306, 94371]"
20374,4,"[45153, 62491, 87910, 88994]"
20375,2,"[38219, 71152]"
20376,4,"[15044, 60737, 78533, 98116]"
20377,2,"[96762, 124609]"
20378,2,"[29721, 114076]"
20379,2,"[10513, 109995]"
20380,4,"[7069, 31418, 55322, 89994]"
20381,3,"[63732, 102725, 119979]"
20382,2,"[15413, 78905]"
20383,2,"[35504, 63491]"
20384,2,"[27152, 96922]"
20385,2,"[66096, 120857]"
20386,3,"[1232, 84463, 127070]"
20387,3,"[5897, 37636, 54219]"
20388,4,"[9990, 32478, 57311, 116748]"
20389,4,"[17194, 28268, 62148, 100301]"
20390,2,"[49014, 133251]"
20391,2,"[60417, 111713]"
20392,3,"[23832, 54230, 106917]"
20393,3,"[51976, 67015, 105377]"
20394,2,"[12375, 117567]"
20395,2,"[12028, 58744]"
20396,3,"[41140, 80021, 99647]"
20397,3,"[15599, 34369, 98694]"
20398,1,[79118]
20399,3,"[53941, 88537, 106710]"
20400,2,"[36447, 85279]"
20401,2,"[18897, 41936]"
20402,3,"[7153, 36718, 66518]"
20403,3,"[34397, 61172, 98799]"
20404,3,"[6336, 37806, 89269]"
20405,2,"[65613, 104419]"
20406,2,"[61558, 112302]"
20407,4,"[2702, 51128, 66199, 85789]"
20408,5,"[26797, 36500, 100027, 103494, 103670]"
20409,2,"[33292, 95359]"
20410,3,"[8638, 25449, 91619]"
20411,2,"[65072, 113961]"
20412,2,"[33966, 118248]"
20413,2,"[44886, 129252]"
20414,3,"[3086, 51463, 86134]"
20415,2,"[9955, 92924]"
20416,2,"[28034, 79951]"
20417,3,"[14900, 60648, 97991]"
20418,2,"[53643, 88208]"
20419,4,"[11417, 58326, 74879, 94391]"
20420,3,"[16718, 80195, 119036]"
20421,4,"[56114, 71646, 102270, 108481]"
20422,2,"[5205, 106467]"
20423,12,"[6439, 20735, 21976, 31235, 39065, 52979, 73259, 78093, 92793, 105014, 124293, 132238]"
20424,6,"[30946, 36611, 101508, 103016, 126017, 132106]"
20425,2,"[66697, 105188]"
20426,2,"[30423, 52429]"
20427,3,"[52709, 67722, 114909]"
20428,2,"[4361, 52764]"
20429,3,"[39098, 73823, 123483]"
20430,2,"[48301, 132556]"
20431,2,"[49498, 103715]"
20432,3,"[8138, 91126, 122732]"
20433,2,"[17757, 41567]"
20434,3,"[35613, 82688, 102622]"
20435,2,"[3818, 67243]"
20436,2,"[32521, 116798]"
20437,2,"[7433, 55594]"
20438,3,"[45210, 78108, 110450]"
20439,3,"[5885, 69261, 88822]"
20440,3,"[15117, 60785, 78610]"
20441,2,"[51286, 85944]"
20442,2,"[57879, 74271]"
20443,3,"[19573, 42160, 102621]"
20444,2,"[37392, 68472]"
20445,2,"[2384, 104693]"
20446,2,"[8534, 91530]"
20447,3,"[36219, 65083, 120518]"
20448,1,[132157]
20449,2,"[36586, 66143]"
20450,3,"[13018, 33512, 117802]"
20451,3,"[52028, 105406, 114561]"
20452,3,"[7893, 67303, 86860]"
20453,3,"[37117, 52580, 67602]"
20454,3,"[58953, 95322, 117543]"
20455,4,"[7769, 31676, 55826, 71222]"
20456,2,"[10159, 73611]"
20457,2,"[89883, 122326]"
20458,2,"[102209, 119808]"
20459,3,"[24601, 70479, 107714]"
20460,2,"[3877, 86856]"
20461,3,"[26572, 75622, 95113]"
20462,2,"[103167, 126684]"
20463,2,"[52137, 67186]"
20464,2,"[66392, 86001]"
20465,3,"[71651, 91140, 108486]"
20466,2,"[9410, 32280]"
20467,10,"[44662, 55193, 55248, 70283, 80002, 87273, 115745, 121419, 124249, 125558]"
20468,2,"[92691, 116652]"
20469,1,[11071]
20470,2,"[6734, 31327]"
20471,5,"[2659, 8399, 21341, 49980, 107378]"
20472,2,"[50390, 84931]"
20473,2,"[13656, 117980]"
20474,2,"[27390, 60458]"
20475,2,"[14065, 77558]"
20476,2,"[31992, 116313]"
20477,3,"[35476, 102211, 119809]"
20478,2,"[42652, 45530]"
20479,2,"[3152, 114536]"
20480,3,"[21471, 50624, 85243]"
20481,2,"[19771, 82826]"
20482,2,"[102099, 113214]"
20483,2,"[2827, 104930]"
20484,3,"[21820, 36913, 52011]"
20485,2,"[124, 113668]"
20486,2,"[68172, 87743]"
20487,3,"[11234, 58175, 74691]"
20488,2,"[57896, 93854]"
20489,4,"[22711, 25487, 83536, 103575]"
20490,2,"[6901, 55210]"
20491,3,"[17504, 100640, 119289]"
20492,1,[84234]
20493,3,"[5224, 37444, 88176]"
20494,2,"[65893, 85458]"
20495,2,"[23169, 106238]"
20496,2,"[13405, 59712]"
20497,2,"[10516, 73940]"
20498,2,"[53168, 87741]"
20499,2,"[6151, 54497]"
20500,3,"[11401, 26342, 94375]"
20501,3,"[6847, 70221, 107554]"
20502,3,"[10527, 32655, 116929]"
20503,2,"[25852, 109582]"
20504,2,"[40784, 98629]"
20505,3,"[55222, 70313, 89851]"
20506,2,"[31995, 91581]"
20507,2,"[26247, 58073]"
20508,2,"[102123, 119782]"
20509,2,"[26000, 109850]"
20510,2,"[1422, 84666]"
20511,2,"[6723, 89651]"
20512,4,"[53402, 68418, 88868, 121670]"
20513,3,"[25864, 72541, 73359]"
20514,2,"[18463, 41799]"
20515,3,"[44461, 128736, 129432]"
20516,2,"[35757, 120068]"
20517,4,"[7174, 13732, 90100, 118016]"
20518,2,"[25946, 93105]"
20519,2,"[34299, 98479]"
20520,4,"[1074, 49899, 64996, 103982]"
20521,3,"[10500, 39137, 73927]"
20522,2,"[49049, 64208]"
20523,2,"[8177, 122750]"
20524,4,"[15146, 27582, 78627, 98234]"
20525,3,"[4907, 68303, 121634]"
20526,2,"[75749, 117509]"
20527,2,"[78718, 111956]"
20528,3,"[75601, 95087, 124055]"
20529,3,"[4672, 68068, 121561]"
20530,3,"[4175, 37104, 87148]"
20531,2,"[66321, 85924]"
20532,5,"[23269, 51144, 76707, 83730, 107090]"
20533,2,"[25059, 108180]"
20534,3,"[2666, 66171, 85761]"
20535,3,"[511, 49433, 64570]"
20536,2,"[12636, 33392]"
20537,2,"[90760, 122609]"
20538,2,"[19675, 102720]"
20539,2,"[36729, 51472]"
20540,2,"[11091, 32846]"
20541,3,"[11501, 39467, 74974]"
20542,3,"[19494, 35580, 63624]"
20543,2,"[84747, 104100]"
20544,3,"[19991, 29181, 113499]"
20545,2,"[7583, 71027]"
20546,2,"[89055, 122051]"
20547,3,"[42314, 103073, 126654]"
20548,2,"[23129, 53224]"
20549,4,"[1926, 50541, 65620, 85144]"
20550,2,"[94188, 123768]"
20551,3,"[2356, 21641, 65965]"
20552,3,"[35713, 42355, 102918]"
20553,3,"[8781, 91557, 122866]"
20554,2,"[35702, 82885]"
20555,2,"[32393, 92718]"
20556,3,"[29958, 66104, 114356]"
20557,2,"[1497, 65281]"
20558,5,"[10824, 57876, 72189, 91745, 108860]"
20559,3,"[28247, 62110, 100261]"
20560,2,"[24852, 55545]"
20561,3,"[54357, 69412, 88959]"
20562,3,"[26274, 74629, 94158]"
20563,4,"[13137, 59527, 96173, 111255]"
20564,2,"[67409, 121332]"
20565,2,"[27653, 44594]"
20566,1,[28970]
20567,5,"[26320, 53032, 86249, 87612, 110887]"
20568,9,"[20427, 34653, 49021, 53105, 55556, 70807, 87684, 99541, 118941]"
20569,2,"[32032, 116352]"
20570,6,"[19470, 35728, 46427, 72187, 130254, 132644]"
20571,2,"[6269, 107187]"
20572,2,"[47240, 131510]"
20573,2,"[44721, 129068]"
20574,2,"[31032, 69231]"
20575,2,"[19998, 103018]"
20576,2,"[8869, 56577]"
20577,2,"[53954, 121867]"
20578,2,"[48165, 132414]"
20579,3,"[205, 49185, 103520]"
20580,2,"[16596, 99713]"
20581,2,"[13065, 76599]"
20582,2,"[21611, 104630]"
20583,2,"[66024, 120827]"
20584,3,"[15897, 27835, 79383]"
20585,4,"[17627, 28402, 100767, 112755]"
20586,2,"[66173, 85762]"
20587,2,"[96424, 117903]"
20588,3,"[35319, 63119, 119649]"
20589,2,"[51164, 120905]"
20590,3,"[6453, 24207, 54787]"
20591,4,"[21968, 51364, 66435, 105007]"
20592,2,"[22942, 52940]"
20593,1,[21506]
20594,3,"[12982, 39910, 124358]"
20595,2,"[20509, 103517]"
20596,3,"[43228, 56601, 72344]"
20597,2,"[65134, 84534]"
20598,2,"[24867, 90342]"
20599,2,"[11062, 58045]"
20600,2,"[14186, 77654]"
20601,2,"[87634, 121559]"
20602,2,"[66640, 105162]"
20603,3,"[6041, 69429, 88984]"
20604,2,"[19813, 126574]"
20605,2,"[22934, 52932]"
20606,2,"[71077, 90574]"
20607,5,"[17954, 28520, 62663, 101097, 112869]"
20608,2,"[16821, 80273]"
20609,2,"[33492, 59410]"
20610,2,"[51115, 114394]"
20611,4,"[15621, 61120, 79116, 112083]"
20612,3,"[23164, 53270, 68282]"
20613,1,[40914]
