,Len,Indices
425,5,"[8118, 103853, 116185, 130139, 131728]"
426,18,"[9259, 11338, 17542, 48076, 66311, 74794, 85913, 96644, 97712, 100676, 100948, 102501, 103433, 108718, 109552, 112125, 127151, 127944]"
427,4,"[28187, 36448, 41833, 120735]"
428,3,"[9697, 70801, 90332]"
429,3,"[14231, 77815, 93378]"
430,4,"[13165, 74226, 93772, 132520]"
431,5,"[31438, 55350, 81255, 90035, 95140]"
432,5,"[319, 2049, 20363, 43456, 65717]"
433,3,"[20837, 61045, 88484]"
434,10,"[3263, 8313, 28662, 36797, 62929, 70231, 95437, 107557, 113002, 117585]"
435,4,"[4763, 10338, 24829, 67834]"
436,4,"[24576, 90961, 127661, 128242]"
437,11,"[5847, 25089, 43091, 54801, 69220, 89402, 92838, 103762, 107549, 109566, 117501]"
438,10,"[10891, 25088, 60386, 72829, 76362, 77991, 87644, 90712, 123551, 130866]"
439,12,"[407, 1129, 28334, 54422, 69473, 89750, 90897, 112677, 118754, 122644, 122766, 132587]"
440,4,"[803, 36107, 81929, 113041]"
441,13,"[17902, 20194, 30568, 36613, 42254, 43882, 51771, 65546, 66834, 85058, 87453, 103227, 118367]"
442,6,"[19, 24499, 35823, 35901, 67713, 87663]"
443,4,"[28696, 81916, 110339, 122480]"
444,3,"[28933, 65738, 113276]"
445,7,"[1658, 20511, 77266, 97443, 106500, 120635, 124835]"
446,7,"[6841, 28871, 34366, 79082, 108806, 114860, 130636]"
447,6,"[81924, 96984, 101598, 109747, 117847, 124800]"
448,5,"[39099, 45566, 61215, 73835, 93389]"
449,8,"[8992, 61329, 92008, 106885, 123009, 126503, 129621, 129768]"
450,4,"[81856, 82105, 110713, 127048]"
451,3,"[3764, 65590, 114153]"
452,4,"[14312, 28019, 61643, 97376]"
453,7,"[27250, 104710, 108576, 109536, 111567, 123115, 125333]"
454,5,"[27275, 41208, 60187, 97247, 116862]"
455,10,"[10070, 24511, 30211, 34322, 41130, 66801, 114607, 116779, 124291, 131776]"
456,5,"[142, 7860, 90820, 104876, 128584]"
457,11,"[19210, 34716, 35902, 43239, 80139, 80344, 83282, 85495, 99567, 99769, 105616]"
458,6,"[58552, 94477, 94719, 109819, 121510, 132584]"
459,5,"[901, 6910, 36130, 70291, 108159]"
460,5,"[17625, 28316, 44080, 68494, 125461]"
461,3,"[41764, 61699, 88157]"
462,3,"[16645, 20957, 48245]"
463,10,"[6223, 12155, 24157, 24744, 37422, 43356, 61085, 88118, 108477, 131717]"
464,13,"[20055, 20181, 24382, 35332, 46285, 77202, 82084, 91710, 107486, 121205, 121220, 122929, 126696]"
465,4,"[25242, 55994, 63517, 132809]"
466,6,"[23602, 34485, 103899, 110680, 110730, 127510]"
467,4,"[1267, 18695, 63148, 69492]"
468,4,"[17288, 75845, 92263, 109199]"
469,6,"[10563, 17737, 43795, 68770, 73980, 81739]"
470,4,"[7840, 12929, 58706, 71307]"
471,5,"[303, 19088, 79129, 98724, 130649]"
472,9,"[22801, 49182, 51211, 64353, 109259, 109729, 110188, 116813, 132688]"
473,4,"[13847, 21749, 22793, 40193]"
474,7,"[2140, 3172, 67866, 68924, 75908, 80274, 112818]"
475,4,"[28033, 48463, 83345, 132722]"
476,4,"[23469, 75546, 76158, 106531]"
477,7,"[63696, 69342, 82714, 106044, 107113, 110586, 121885]"
478,9,"[22573, 52920, 58327, 79747, 89707, 94395, 124176, 129290, 129500]"
479,3,"[52236, 92522, 130346]"
480,4,"[1984, 9556, 76224, 85198]"
481,4,"[50944, 116767, 128516, 131856]"
482,12,"[447, 9930, 9941, 26590, 28641, 40860, 53619, 58847, 62883, 95170, 109981, 110652]"
483,6,"[10301, 12222, 46662, 63041, 113734, 124109]"
484,7,"[7831, 15952, 30789, 66373, 85972, 101558, 113018]"
485,17,"[8276, 20397, 20479, 35962, 51254, 51311, 59720, 64754, 75421, 83239, 95360, 103809, 103872, 110844, 111351, 119283, 120251]"
486,4,"[32748, 34258, 78740, 93802]"
487,4,"[32581, 32588, 53215, 93318]"
488,5,"[9950, 32419, 42756, 46239, 92773]"
489,9,"[9574, 11487, 59328, 61197, 74024, 93586, 95875, 108644, 128296]"
490,4,"[21313, 39786, 68411, 106811]"
491,3,"[63330, 82455, 107851]"
492,9,"[8399, 14730, 29352, 34057, 37041, 52376, 63799, 72531, 78223]"
493,14,"[3586, 5475, 16199, 23661, 27976, 29482, 36902, 42680, 53833, 84177, 99301, 106725, 113838, 130182]"
494,4,"[35356, 76432, 93624, 120812]"
495,5,"[11432, 11970, 105816, 110282, 124008]"
496,5,"[507, 616, 13005, 54145, 111237]"
497,4,"[21513, 42511, 50683, 126873]"
498,4,"[7499, 38156, 43650, 127955]"
499,16,"[770, 8659, 18024, 20836, 33210, 72294, 75634, 82381, 91637, 96562, 103824, 111372, 112902, 117474, 122898, 127720]"
500,6,"[25392, 34410, 50657, 54553, 56313, 78053]"
501,10,"[4928, 34223, 44184, 48448, 87483, 90678, 124781, 126814, 128398, 131994]"
502,4,"[1960, 90741, 104435, 122600]"
503,8,"[16613, 25005, 52012, 73763, 79056, 93310, 112063, 112422]"
504,4,"[1797, 17411, 42907, 62309]"
505,8,"[4012, 29010, 55437, 102505, 105365, 106401, 107512, 107830]"
506,15,"[19971, 31577, 31588, 31982, 42280, 42344, 46284, 47392, 55652, 62066, 68822, 71148, 106894, 115968, 119894]"
507,4,"[62179, 80689, 113156, 128106]"
508,6,"[3412, 9111, 12473, 63992, 72684, 89778]"
509,5,"[3504, 20826, 30262, 66956, 112159]"
510,7,"[5664, 48507, 55712, 71033, 72740, 115990, 123099]"
511,13,"[7710, 24935, 35908, 43596, 62410, 71941, 75744, 90673, 99558, 111068, 112743, 127986, 128092]"
512,6,"[4375, 15038, 21683, 74266, 103424, 132315]"
513,9,"[5230, 23899, 34521, 36423, 75707, 84153, 85211, 94314, 127243]"
514,2,"[29510, 103013]"
515,6,"[56473, 65232, 71258, 84409, 84661, 99382]"
516,5,"[16344, 21412, 22805, 41064, 45079]"
517,10,"[24434, 26485, 31003, 50355, 54104, 69151, 74755, 102686, 107075, 112608]"
518,8,"[16745, 34747, 49008, 69501, 78725, 111958, 122048, 133249]"
519,4,"[20248, 34515, 99100, 103272]"
520,10,"[5728, 29098, 33318, 37324, 46193, 46442, 62474, 75944, 112779, 131245]"
521,3,"[43482, 50824, 132435]"
522,17,"[2168, 3824, 36122, 38655, 45455, 49735, 52197, 64843, 81561, 91981, 94155, 96128, 106475, 109555, 110430, 119469, 129792]"
523,4,"[4171, 12708, 124269, 130640]"
524,8,"[2395, 46387, 47677, 51543, 67442, 72781, 123120, 127347]"
525,15,"[5579, 30839, 46792, 53678, 61550, 62576, 64325, 73398, 74863, 83406, 100956, 113678, 115306, 118871, 130709]"
526,6,"[10953, 19684, 29077, 54355, 58628, 74414]"
527,9,"[5033, 42924, 60191, 68442, 72428, 84188, 92007, 109141, 132588]"
528,12,"[39941, 44024, 47494, 50305, 50365, 65432, 96120, 100309, 110181, 125758, 131528, 132285]"
529,7,"[27830, 48164, 54863, 55645, 61292, 86959, 112178]"
530,19,"[5050, 5332, 6303, 42833, 42960, 46414, 46418, 59563, 62121, 63068, 72654, 80621, 84735, 89227, 108376, 109161, 115138, 124862, 127128]"
531,5,"[44335, 52759, 89183, 128664, 132336]"
532,10,"[12940, 47957, 69723, 69972, 75097, 76461, 89265, 114190, 115637, 117764]"
533,6,"[45268, 46609, 69513, 85149, 103667, 127239]"
534,13,"[10205, 47783, 48217, 53193, 56288, 59303, 71880, 91405, 109488, 115402, 117686, 128304, 132385]"
535,3,"[68677, 86944, 129959]"
536,8,"[61282, 64668, 85150, 97360, 105594, 113810, 117617, 120704]"
537,5,"[62044, 64543, 83725, 110992, 126420]"
538,8,"[1591, 14191, 18164, 43282, 44575, 45196, 127887, 131583]"
539,4,"[41167, 101510, 102204, 127899]"
540,5,"[17482, 20671, 43620, 89603, 110982]"
541,3,"[31667, 79958, 125593]"
542,13,"[27995, 31587, 50961, 55680, 69237, 83403, 88794, 92115, 104378, 106766, 118194, 129358, 132867]"
543,4,"[18472, 28985, 60776, 102440]"
544,9,"[17090, 18073, 80005, 80533, 93069, 99767, 100208, 126038, 129217]"
545,6,"[4263, 16241, 59273, 123239, 124165, 127659]"
546,9,"[16158, 25323, 48484, 55483, 70695, 90229, 102184, 107879, 130566]"
547,13,"[34565, 43576, 43602, 59091, 83153, 88765, 88777, 91420, 103291, 119012, 121943, 122758, 122830]"
548,4,"[6853, 69604, 115530, 115728]"
549,5,"[6831, 11259, 55143, 89758, 94238]"
550,4,"[8565, 27724, 61093, 91565]"
551,20,"[3113, 31494, 31596, 33779, 36735, 41110, 47678, 51490, 54169, 55662, 58947, 66563, 69218, 70991, 75833, 91492, 117815, 125521, 126461, 126631]"
552,7,"[5358, 45670, 70127, 88891, 89673, 106958, 111342]"
553,15,"[1844, 11886, 30396, 34102, 52353, 67382, 75354, 85069, 86927, 94844, 114799, 116028, 118519, 120688, 123980]"
554,6,"[30532, 35743, 52671, 61744, 99116, 121286]"
555,5,"[8961, 13805, 56639, 83501, 85258]"
556,6,"[6461, 19794, 24078, 71824, 91344, 115058]"
557,9,"[21392, 27288, 48368, 85115, 89745, 90362, 97110, 104404, 115329]"
558,4,"[32733, 41073, 79862, 93756]"
559,8,"[11139, 20013, 31949, 56300, 71850, 101068, 120081, 125667]"
560,5,"[23242, 64321, 68791, 125317, 133022]"
561,5,"[16516, 30472, 41300, 52295, 100121]"
562,3,"[35413, 77601, 82263]"
563,5,"[9258, 19916, 42261, 83315, 110232]"
564,7,"[13936, 23742, 41117, 53868, 95659, 104480, 112698]"
565,6,"[36434, 42246, 50244, 50609, 64126, 65686]"
566,4,"[21439, 46059, 56529, 72224]"
567,3,"[18739, 82466, 101814]"
568,7,"[3373, 71896, 84827, 108657, 109045, 118175, 125354]"
569,6,"[6761, 12720, 24409, 29466, 64688, 121805]"
570,30,"[7664, 8064, 13374, 19180, 25268, 32101, 32245, 36612, 37912, 41640, 42725, 43893, 53747, 56039, 56582, 56842, 71518, 72720, 76922, 84355, 88317, 91873, 104578, 109576, 120438, 125999, 126670, 129509, 131899, 132527]"
571,10,"[6689, 10635, 24361, 26100, 39206, 45809, 74067, 74515, 113695, 117115]"
572,2,"[27234, 128744]"
573,6,"[17391, 33605, 62293, 80845, 96376, 119245]"
574,10,"[4042, 31321, 69272, 85660, 88832, 94027, 113920, 115408, 115672, 132448]"
575,10,"[42734, 58122, 58368, 61644, 74613, 94457, 110535, 110655, 127055, 129713]"
576,4,"[18572, 32766, 53031, 111187]"
577,9,"[38323, 52612, 53636, 67629, 73595, 79517, 87207, 112225, 127733]"
578,5,"[15749, 19872, 32982, 35703, 98847]"
579,7,"[41656, 47065, 54625, 58761, 75561, 78452, 101147]"
580,6,"[11584, 63599, 65629, 78749, 85163, 102018]"
581,16,"[10145, 24103, 24121, 27444, 35106, 54642, 62802, 81403, 83940, 89229, 97842, 100783, 101654, 110542, 119494, 119614]"
582,3,"[72001, 72191, 118252]"
583,9,"[4665, 14837, 60594, 97920, 101483, 103882, 114028, 118412, 125842]"
584,6,"[25029, 38239, 44439, 47964, 54660, 114014]"
585,7,"[13026, 34214, 43553, 69740, 80026, 127880, 131238]"
586,7,"[10890, 36485, 46186, 57927, 103244, 120694, 130490]"
587,4,"[39411, 78333, 97505, 103122]"
588,9,"[20961, 41435, 47324, 48863, 71178, 78322, 101739, 108746, 121168]"
589,11,"[20399, 27506, 35697, 56591, 63488, 63824, 73648, 82860, 91885, 116821, 122942]"
590,9,"[15709, 79195, 84591, 85604, 98803, 106151, 108814, 126605, 131775]"
591,4,"[27852, 30214, 51762, 128454]"
592,7,"[6234, 22703, 54569, 69613, 72095, 111065, 127902]"
593,9,"[9190, 10002, 14970, 21210, 42106, 60851, 76425, 78711, 95913]"
594,2,"[71323, 132862]"
595,7,"[31456, 78639, 90080, 93872, 98349, 120094, 126593]"
596,6,"[4062, 31894, 52446, 91256, 127722, 132352]"
597,10,"[18905, 35354, 50030, 66783, 69034, 86132, 86310, 89772, 128453, 128855]"
598,10,"[6404, 18109, 42600, 81059, 97862, 100508, 111798, 112751, 116402, 121245]"
599,107,"[204, 2238, 3407, 5163, 5901, 6153, 9385, 10887, 11810, 14308, 14439, 17881, 19632, 20106, 20577, 20630, 21870, 22675, 23829, 24140, 26089, 28539, 29245, 29324, 30907, 32417, 33369, 34828, 37439, 37556, 38004, 40393, 40397, 40751, 40759, 40769, 42177, 42847, 42987, 45427, 45445, 46225, 46793, 49127, 50004, 51782, 56985, 57252, 57647, 59591, 63012, 63311, 64360, 68274, 68601, 68986, 69770, 70440, 73151, 73225, 73333, 74019, 75022, 75274, 75411, 76770, 78863, 79002, 81471, 82281, 82932, 82986, 86320, 88105, 89828, 92131, 93582, 94525, 94774, 94953, 96273, 98906, 101137, 102058, 102859, 106274, 106907, 109626, 110070, 110073, 112852, 112887, 113530, 113670, 113690, 113706, 117362, 117414, 117887, 124880, 125147, 125206, 125316, 127230, 129783, 130467, 130571]"
600,8,"[22426, 23151, 24145, 49027, 60315, 77329, 105439, 108645]"
601,4,"[12660, 15105, 59204, 78596]"
602,3,"[16822, 80279, 105144]"
603,4,"[36172, 89730, 111920, 120472]"
604,9,"[7755, 13657, 45110, 65848, 71210, 90721, 105102, 117981, 127747]"
605,9,"[13956, 30500, 60039, 63451, 73607, 82443, 84601, 102077, 113268]"
606,6,"[25173, 39390, 43770, 45602, 66238, 120034]"
607,21,"[833, 6481, 7190, 13275, 16889, 18061, 26953, 38055, 45343, 48957, 54809, 54817, 69792, 69874, 69876, 76919, 81715, 89424, 96315, 100993, 111299]"
608,6,"[9804, 18408, 37352, 49592, 87904, 90090]"
609,7,"[14737, 46433, 89647, 91533, 92083, 122252, 130014]"
610,5,"[71367, 87467, 90864, 99373, 108665]"
611,6,"[5150, 5456, 81598, 106752, 109299, 123271]"
612,10,"[35692, 35693, 40429, 63812, 82847, 88712, 97645, 130235, 132754, 132755]"
613,6,"[27460, 42639, 49320, 54303, 88906, 113731]"
614,9,"[4226, 12835, 15169, 20041, 37181, 44541, 59330, 79414, 97727]"
615,7,"[2172, 32758, 53341, 66018, 105175, 106288, 117037]"
616,10,"[14833, 31774, 34093, 55849, 60519, 90659, 113947, 115697, 115938, 116033]"
617,8,"[68850, 84083, 97052, 101799, 101860, 106637, 121319, 128374]"
618,7,"[29554, 31470, 48244, 55407, 90112, 100404, 130951]"
619,3,"[45818, 105000, 128758]"
620,5,"[34796, 43561, 46750, 72804, 109949]"
621,4,"[13985, 107282, 121124, 131958]"
622,5,"[19734, 57613, 61044, 73848, 109935]"
623,2,"[19478, 22923]"
624,7,"[3628, 47551, 55791, 77983, 90669, 130405, 131988]"
625,9,"[20647, 25611, 25657, 40388, 40734, 69710, 92219, 106891, 122802]"
626,2,"[13827, 38016]"
627,2,"[43272, 88242]"
628,10,"[18005, 28548, 30422, 40987, 46973, 58046, 62694, 117796, 129853, 131207]"
629,8,"[9148, 37034, 52358, 86937, 105813, 107814, 107865, 130611]"
630,6,"[3709, 21094, 25551, 52091, 74334, 104633]"
631,6,"[6051, 25710, 72862, 94462, 109280, 109930]"
632,10,"[15535, 22891, 32489, 40849, 46790, 58208, 85867, 89108, 104580, 108715]"
633,5,"[21718, 57321, 61498, 73431, 127802]"
634,4,"[2677, 44628, 45341, 116378]"
635,7,"[4053, 22643, 26557, 52428, 75571, 105672, 108382]"
636,3,"[10436, 31188, 115549]"
637,7,"[7523, 12479, 70962, 80116, 84094, 95449, 126718]"
638,4,"[12542, 63387, 76088, 121178]"
639,3,"[7629, 58255, 95487]"
640,4,"[15931, 52462, 108147, 131513]"
641,5,"[43573, 46086, 47974, 94191, 95631]"
642,3,"[24710, 82700, 102649]"
643,11,"[2720, 11453, 50010, 62022, 65086, 66966, 100128, 107464, 117143, 117407, 130141]"
644,7,"[9294, 24144, 33003, 44682, 74574, 87693, 89612]"
645,9,"[6287, 14173, 55618, 70928, 83491, 114357, 115462, 115554, 121428]"
646,4,"[51634, 66675, 72229, 108884]"
647,4,"[14275, 42110, 102473, 130095]"
648,7,"[9509, 25742, 33641, 40916, 46776, 56988, 109348]"
649,4,"[29635, 47402, 84563, 131667]"
650,4,"[19836, 69703, 102865, 105897]"
651,4,"[30641, 56898, 80216, 96082]"
652,2,"[61657, 131260]"
653,2,"[41767, 59388]"
654,8,"[21799, 44670, 47007, 50289, 51734, 57381, 65343, 114579]"
655,11,"[86, 2434, 11947, 18833, 19447, 20993, 52648, 67661, 85578, 87767, 127472]"
656,15,"[5195, 10440, 35145, 53345, 54522, 68541, 77351, 83060, 90054, 96907, 97407, 99523, 101109, 118930, 124829]"
657,17,"[3604, 3876, 5629, 16884, 30942, 31815, 41260, 52880, 56062, 60687, 87536, 88719, 91054, 96576, 100754, 125660, 129166]"
658,9,"[19220, 34333, 44206, 47374, 61047, 76447, 86970, 95841, 130809]"
659,6,"[14061, 71230, 91588, 97549, 100074, 118259]"
660,5,"[7527, 28327, 91894, 107220, 132630]"
661,11,"[238, 20888, 31734, 41662, 44237, 47871, 103874, 116169, 116218, 121487, 128193]"
662,5,"[10158, 25957, 47690, 67716, 103700]"
663,9,"[16992, 34068, 72360, 78257, 91926, 97507, 126034, 132100, 132111]"
664,10,"[3417, 14600, 31922, 35395, 36847, 71825, 82222, 91345, 94310, 123805]"
665,8,"[4861, 7732, 25753, 25833, 54416, 73010, 90419, 123888]"
666,4,"[5683, 100519, 101219, 125807]"
667,2,"[86868, 100337]"
668,4,"[39937, 47129, 76614, 124387]"
669,3,"[53771, 112174, 121801]"
670,4,"[21755, 53228, 63307, 108127]"
671,5,"[22946, 27414, 52567, 105770, 108603]"
672,7,"[85577, 105410, 107769, 109226, 114319, 124813, 126836]"
673,3,"[19236, 33481, 102295]"
674,4,"[25538, 59420, 76521, 78517]"
675,8,"[7607, 41101, 60074, 76217, 77500, 90069, 95703, 130821]"
676,4,"[1136, 11285, 65030, 74739]"
677,6,"[23035, 34550, 50840, 57671, 68285, 89480]"
678,11,"[29131, 36826, 51727, 64815, 88372, 94091, 105120, 106252, 111244, 117130, 131115]"
679,4,"[4082, 58310, 73324, 92854]"
680,22,"[906, 13264, 24119, 24277, 30760, 35179, 39152, 45657, 48773, 59701, 60297, 69719, 72520, 73959, 86846, 101126, 110030, 119495, 129625, 130948, 133169, 133173]"
681,3,"[7880, 43972, 46929]"
682,5,"[5502, 7677, 23567, 25086, 90987]"
683,7,"[13572, 14645, 16670, 44427, 57270, 61810, 80145]"
684,4,"[52281, 69214, 74474, 74656]"
685,5,"[108, 1843, 42446, 65551, 126817]"
686,8,"[32839, 50144, 70857, 75086, 94070, 94599, 117302, 123904]"
687,5,"[14820, 23957, 40519, 78308, 97906]"
688,3,"[5180, 26229, 128740]"
689,5,"[36915, 42059, 85169, 104432, 133051]"
690,11,"[2297, 9134, 28030, 30527, 52749, 60234, 61668, 67762, 72567, 92137, 114918]"
691,6,"[5527, 6141, 21707, 67692, 86570, 127705]"
692,13,"[6517, 16352, 27430, 29536, 45663, 61607, 79848, 93759, 106602, 110718, 113832, 113895, 118103]"
693,5,"[3212, 22118, 60156, 77630, 105163]"
694,4,"[22472, 78607, 98205, 128570]"
695,4,"[70867, 92208, 108678, 131139]"
696,10,"[5432, 14245, 24426, 28657, 51622, 68790, 82221, 96496, 118067, 127578]"
697,7,"[8061, 16732, 34743, 58529, 61821, 61859, 117470]"
698,6,"[14704, 29118, 46532, 78202, 81325, 124931]"
699,5,"[17331, 38240, 60857, 100445, 125786]"
700,7,"[23987, 30603, 43751, 44605, 46893, 51528, 53054]"
701,9,"[4252, 16744, 19068, 25037, 34680, 79726, 95495, 108953, 130701]"
702,4,"[13187, 91564, 117859, 122868]"
703,46,"[1849, 3755, 4345, 7488, 8811, 16556, 17869, 20147, 20789, 20945, 29793, 29804, 30466, 30587, 32298, 35794, 39639, 41735, 46517, 48235, 48261, 65031, 65560, 65574, 65582, 67055, 67181, 71348, 75618, 78393, 80155, 85094, 87326, 87399, 87769, 91135, 99554, 99800, 100102, 101365, 101539, 114143, 114937, 120845, 128201, 128698]"
704,6,"[72240, 77002, 106568, 116156, 124227, 128595]"
705,4,"[21521, 28943, 44425, 98758]"
706,3,"[81418, 109322, 124853]"
707,4,"[37500, 43741, 53795, 128057]"
708,7,"[30287, 42188, 52155, 102707, 108747, 123804, 126415]"
709,2,"[21540, 26866]"
710,6,"[24929, 54429, 57515, 69480, 73710, 100166]"
711,5,"[21463, 35621, 74740, 82701, 94263]"
712,5,"[40196, 45091, 65763, 67452, 91088]"
713,4,"[26372, 53261, 58363, 121623]"
714,2,"[34125, 90853]"
715,11,"[17937, 24626, 28514, 45992, 49762, 51935, 62651, 64864, 66691, 112862, 128107]"
716,7,"[6208, 22789, 43551, 108028, 111926, 127876, 128443]"
717,11,"[11378, 14334, 32960, 70305, 73406, 89844, 90347, 95769, 97403, 111451, 116589]"
718,4,"[28821, 43847, 101948, 113153]"
719,10,"[20216, 25292, 42358, 48869, 56093, 65543, 81118, 103243, 108454, 114138]"
720,3,"[6521, 28718, 94087]"
721,3,"[19554, 35603, 91419]"
722,4,"[2178, 29401, 49716, 83640]"
723,9,"[950, 6877, 40930, 43367, 64902, 90148, 106939, 108417, 111751]"
724,9,"[564, 13119, 13218, 48897, 59507, 91383, 111249, 120315, 130143]"
725,6,"[4120, 45665, 52931, 102780, 130002, 130440]"
726,12,"[1093, 42721, 65010, 84332, 86763, 93790, 110732, 121257, 122789, 127044, 127338, 128415]"
727,9,"[39776, 79096, 79210, 81574, 105511, 109432, 111540, 114576, 128555]"
728,5,"[6870, 39856, 76370, 77146, 105736]"
729,3,"[11037, 82209, 111118]"
730,5,"[27870, 44729, 104249, 127833, 132723]"
731,15,"[9153, 10581, 14783, 26092, 36099, 53775, 68779, 74186, 82829, 84042, 88359, 93597, 110080, 113441, 123056]"
732,4,"[20521, 33715, 68265, 96725]"
733,5,"[7403, 16548, 16961, 47295, 61729]"
734,6,"[18135, 41510, 80864, 100537, 100547, 116563]"
735,6,"[19401, 41919, 82572, 97364, 105020, 111628]"
736,9,"[17579, 38296, 44756, 49198, 78339, 85659, 87122, 105746, 124970]"
737,4,"[40468, 52102, 84908, 126643]"
738,7,"[11665, 16737, 43609, 63554, 103220, 109345, 126700]"
739,4,"[48291, 77464, 97025, 132533]"
740,10,"[27604, 33897, 37275, 39314, 78682, 106191, 111944, 118265, 123041, 128450]"
741,4,"[71526, 91004, 104333, 104446]"
742,4,"[12614, 18677, 124234, 132865]"
743,3,"[31356, 70209, 79432]"
744,4,"[28199, 80769, 100028, 113130]"
745,3,"[55883, 93818, 117036]"
746,4,"[19338, 26740, 82538, 119867]"
747,5,"[6583, 54914, 56208, 106829, 131759]"
748,4,"[14127, 24702, 110619, 116615]"
749,4,"[13700, 47257, 113287, 124680]"
750,6,"[15094, 25024, 46592, 71116, 90600, 129943]"
751,6,"[11674, 19217, 74330, 93469, 125299, 132080]"
752,22,"[2403, 2932, 15170, 22668, 22867, 36497, 43787, 48972, 58095, 59092, 60071, 63759, 65879, 76977, 78646, 85448, 90680, 97062, 111034, 111175, 120188, 127518]"
753,9,"[733, 9177, 17466, 29489, 38720, 73765, 101409, 112705, 132816]"
754,6,"[2555, 47583, 66095, 71418, 87435, 130392]"
755,4,"[16662, 52418, 87004, 119011]"
756,2,"[42275, 133263]"
757,9,"[15393, 19409, 34295, 42102, 42182, 44103, 47511, 97527, 118574]"
758,7,"[25597, 40756, 49163, 64340, 78966, 98569, 113684]"
759,8,"[11008, 44636, 58018, 94011, 106793, 109736, 124848, 130576]"
760,5,"[57014, 72985, 98286, 125082, 130322]"
761,10,"[2526, 44478, 45154, 74344, 74526, 82841, 105445, 108192, 117120, 128808]"
762,2,"[24646, 71042]"
763,3,"[26811, 82983, 102895]"
764,6,"[29023, 77295, 81805, 100334, 112619, 126116]"
765,4,"[21070, 96790, 100131, 127943]"
766,4,"[46168, 59412, 76512, 90207]"
767,8,"[22944, 40208, 52947, 77244, 106029, 113256, 124664, 132330]"
768,10,"[45526, 64726, 77025, 84155, 92485, 96534, 98455, 106942, 109329, 113831]"
769,4,"[192, 42359, 71647, 91138]"
770,2,"[34825, 58832]"
771,16,"[14000, 17274, 34340, 39532, 40670, 53196, 63697, 64491, 65505, 72883, 75196, 84993, 87777, 93738, 117007, 132057]"
772,6,"[32045, 49558, 56493, 63833, 94729, 103747]"
773,2,"[34557, 91898]"
774,3,"[24616, 118149, 130812]"
775,5,"[6072, 69465, 89018, 102430, 115476]"
776,12,"[10787, 19206, 21924, 25716, 40307, 63459, 66347, 97254, 98195, 113521, 123087, 130578]"
777,5,"[10259, 19116, 51475, 53468, 86142]"
778,7,"[55758, 61008, 78953, 90604, 108148, 109060, 132216]"
779,3,"[47892, 87704, 116010]"
780,6,"[23434, 86901, 98400, 109224, 109872, 125131]"
781,6,"[3364, 45381, 94791, 108798, 108819, 131981]"
