,Len,Indices
312,9,"[32481, 51327, 69765, 75249, 87765, 96008, 113466, 115436, 123944]"
313,18,"[13712, 15938, 32825, 39253, 41554, 58023, 58768, 59207, 64984, 65942, 76214, 88479, 95055, 96766, 112573, 117103, 117447, 123671]"
314,4,"[29130, 40611, 63826, 82865]"
315,6,"[3015, 20319, 43663, 79447, 86074, 106037]"
316,9,"[7900, 8530, 13350, 25413, 50210, 76900, 93452, 104190, 107985]"
317,5,"[27865, 36464, 50714, 61337, 120753]"
318,13,"[6038, 20369, 45873, 46188, 56849, 60429, 63708, 78055, 82725, 93743, 103378, 113398, 130494]"
319,5,"[33549, 59528, 64048, 76675, 103196]"
320,8,"[15413, 74029, 78905, 97864, 116957, 124948, 131857, 131876]"
321,249,"[860, 1152, 1210, 1307, 2162, 3219, 3339, 5111, 5797, 5824, 6540, 6651, 6742, 7107, 7208, 8496, 8499, 9034, 9052, 9166, 10541, 10786, 10923, 11157, 11201, 11647, 11706, 13131, 14146, 14446, 16284, 16376, 17233, 17532, 17710, 17910, 18216, 18219, 18224, 18524, 23402, 23520, 23651, 23721, 23921, 24515, 25639, 26004, 26073, 26193, 26545, 26867, 26870, 27305, 28637, 29176, 29425, 29426, 29446, 29475, 30791, 32114, 32150, 32883, 34622, 34847, 34885, 34906, 34942, 35239, 36033, 36182, 36827, 38678, 38952, 40052, 41040, 42596, 42610, 43366, 43403, 43748, 45270, 45313, 45458, 48420, 49440, 49740, 51701, 53423, 53598, 53629, 53855, 55225, 56677, 56778, 57543, 57681, 57739, 58247, 59523, 59542, 60099, 60319, 61273, 61560, 61583, 62062, 62242, 62453, 62526, 62691, 62822, 62828, 63028, 63047, 63928, 64552, 64757, 64856, 64871, 66580, 66751, 67202, 68771, 68912, 69372, 69455, 69751, 69935, 71946, 72453, 73956, 74102, 74218, 75100, 75157, 76571, 77623, 78041, 79323, 79806, 80526, 80646, 80737, 80814, 80862, 80871, 80946, 81164, 81383, 81642, 81681, 81687, 81911, 81973, 82959, 83655, 83765, 83793, 83798, 83869, 83954, 84075, 84211, 84337, 86471, 89010, 89669, 92028, 92029, 92039, 92900, 93517, 93794, 94146, 94615, 95008, 96040, 96196, 96246, 96398, 97189, 97460, 97596, 97641, 98919, 99354, 99397, 99457, 99487, 101294, 101344, 101626, 105611, 106646, 106709, 107219, 107249, 110025, 110743, 110751, 110752, 110870, 110881, 111209, 111214, 111262, 111695, 112156, 112336, 112684, 113771, 113782, 113863, 113880, 115188, 115303, 118725, 118908, 119361, 119604, 120316, 120400, 120426, 120489, 121259, 121802, 122848, 123496, 123652, 124498, 126951, 127004, 127168, 127312, 128073, 128101, 129615, 129696, 130444, 130908, 130936, 131294, 132558, 132585, 132603, 132671, 133035]"
322,9,"[11940, 22931, 23952, 27644, 68826, 72682, 75422, 94718, 106017]"
323,4,"[3083, 26787, 109452, 111122]"
324,12,"[20906, 21750, 28058, 46361, 47152, 72057, 73744, 86478, 101272, 111536, 116805, 129442]"
325,17,"[10413, 25414, 39677, 42844, 60734, 67686, 78636, 82356, 82909, 91529, 94092, 94910, 101914, 109356, 117714, 121856, 124289]"
326,8,"[12737, 19280, 22475, 67190, 92819, 102346, 109283, 120614]"
327,4,"[5172, 14829, 37424, 60589]"
328,8,"[10651, 21103, 24925, 77154, 82393, 108012, 111407, 128433]"
329,10,"[16056, 27000, 38173, 38410, 40065, 65939, 79555, 80299, 111016, 118797]"
330,9,"[6048, 38525, 43458, 45722, 95595, 97125, 111060, 122022, 128922]"
331,5,"[10075, 10176, 12796, 25962, 123382]"
332,6,"[1684, 10194, 50364, 60723, 92683, 118447]"
333,6,"[26595, 76793, 95191, 96301, 101275, 125022]"
334,11,"[2995, 4929, 10709, 16708, 38889, 57786, 75004, 98728, 98772, 112452, 125271]"
335,11,"[33234, 35665, 38170, 38569, 63766, 72820, 94388, 96963, 97095, 105198, 111111]"
336,16,"[4992, 18608, 22894, 32506, 34970, 51512, 52729, 59691, 59767, 68399, 68491, 77023, 87952, 96531, 116782, 129285]"
337,12,"[7886, 38708, 58561, 71363, 75256, 75880, 94568, 97776, 109139, 110797, 123042, 123949]"
338,5,"[11153, 39350, 49793, 84195, 123754]"
339,10,"[61282, 62199, 75841, 85150, 100357, 105594, 107301, 107455, 113826, 120704]"
340,16,"[15463, 32674, 45101, 49323, 51709, 58049, 58050, 74522, 78082, 88759, 103602, 118539, 123864, 126306, 128343, 132476]"
341,4,"[47490, 94520, 123875, 131753]"
342,8,"[10112, 24785, 45130, 58269, 105498, 117214, 123255, 129300]"
343,8,"[8488, 21369, 47346, 57065, 91477, 98553, 108846, 109400]"
344,9,"[804, 15392, 56879, 60366, 77959, 109234, 111688, 125152, 126976]"
345,13,"[40517, 45156, 46634, 53751, 60878, 63592, 67361, 80353, 106051, 106575, 121185, 126513, 133040]"
346,4,"[23718, 62949, 88645, 101513]"
347,13,"[3936, 5827, 5863, 6280, 23160, 29158, 37326, 69656, 83409, 100137, 104775, 110924, 121953]"
348,4,"[45077, 61995, 119106, 129420]"
349,8,"[22585, 24724, 27930, 37729, 39730, 75911, 99254, 124632]"
350,10,"[38532, 39701, 53388, 73610, 79541, 98467, 99733, 112523, 117251, 125149]"
351,6,"[4827, 50802, 68239, 85436, 96091, 102972]"
352,10,"[21201, 28672, 32777, 50720, 65793, 92191, 104197, 120757, 124190, 131600]"
353,12,"[3212, 22118, 23876, 45081, 60156, 74705, 77630, 105163, 116915, 127665, 129426, 132809]"
354,5,"[17275, 27803, 79282, 112147, 125768]"
355,15,"[26968, 46837, 49781, 59651, 63043, 65010, 76863, 84282, 86763, 119608, 121257, 122789, 128415, 129608, 131108]"
356,12,"[25719, 39805, 45847, 46153, 66923, 86495, 88749, 106704, 108218, 112784, 116656, 122479]"
357,6,"[35616, 37001, 86401, 86874, 90705, 129889]"
358,16,"[10830, 13225, 33574, 38659, 40854, 58845, 63050, 72409, 80590, 86725, 93596, 109721, 110079, 116400, 123518, 123538]"
359,13,"[4254, 10200, 19630, 25125, 32703, 52665, 52808, 58925, 87239, 95285, 110134, 123421, 125254]"
360,12,"[26150, 28997, 29468, 39916, 48933, 49577, 53623, 68625, 82578, 97599, 111704, 113819]"
361,5,"[33815, 40501, 46109, 77468, 78264]"
362,10,"[5697, 58604, 85062, 88121, 92178, 97542, 106776, 109149, 121712, 126427]"
363,13,"[3833, 4522, 16779, 16853, 20763, 30580, 55843, 70927, 84389, 99764, 114964, 128185, 131181]"
364,5,"[5838, 20912, 64886, 77601, 88776]"
365,10,"[8686, 10237, 13701, 20505, 20716, 53395, 86696, 100380, 100701, 106966]"
366,6,"[34264, 46791, 46873, 78757, 131074, 131141]"
367,18,"[10224, 10886, 19545, 19575, 20587, 23754, 25582, 29048, 42009, 46443, 52044, 57923, 58450, 73669, 78885, 78984, 106895, 130740]"
368,10,"[6361, 27457, 36813, 49246, 54711, 58525, 72868, 74039, 78284, 121094]"
369,5,"[12068, 25642, 25995, 69007, 109842]"
370,4,"[43553, 70430, 107682, 127880]"
371,10,"[635, 27372, 45867, 46017, 57665, 64680, 66333, 84961, 85932, 126983]"
372,10,"[5481, 9747, 24335, 48801, 56140, 74042, 77129, 92728, 94818, 116962]"
373,4,"[15386, 85548, 104703, 121409]"
374,9,"[16868, 22882, 31650, 40330, 67867, 72036, 77742, 99989, 127708]"
375,9,"[5664, 13139, 48137, 48507, 55712, 71033, 76679, 107221, 115990]"
376,18,"[10085, 30630, 31566, 41241, 43828, 43866, 49958, 53037, 55958, 60842, 70901, 71419, 78696, 80278, 80394, 98292, 100064, 118518]"
377,7,"[987, 46151, 53657, 54037, 62626, 88233, 92835]"
378,7,"[7751, 51115, 80065, 90715, 108693, 114394, 125576]"
379,19,"[2791, 4969, 7318, 45766, 60461, 64901, 69002, 78095, 84214, 84454, 96559, 97683, 101988, 105702, 106442, 109725, 122444, 130100, 131292]"
380,6,"[12149, 52412, 67304, 67447, 117481, 121295]"
381,5,"[40163, 53439, 68450, 88009, 96802]"
382,5,"[29154, 43126, 102933, 104652, 114185]"
383,10,"[15250, 15766, 37278, 60867, 62911, 81051, 96732, 112428, 121570, 124192]"
384,8,"[15575, 29606, 40087, 65095, 87766, 96604, 109386, 127644]"
385,6,"[12814, 60544, 67404, 121330, 126303, 131567]"
386,15,"[9621, 28052, 31547, 38852, 40891, 44824, 70485, 70844, 77548, 86741, 94185, 101715, 102790, 126026, 129204]"
387,12,"[825, 3887, 10546, 17105, 49252, 54227, 80554, 83748, 84088, 88833, 127822, 131335]"
388,14,"[6783, 26448, 34310, 34745, 40166, 42026, 43754, 52160, 60974, 61867, 64492, 77275, 99871, 112467]"
389,10,"[6350, 14684, 21037, 37814, 53366, 99829, 104143, 108605, 111073, 122133]"
390,7,"[28314, 30425, 46597, 54767, 90413, 112648, 131279]"
391,4,"[2685, 54220, 69271, 85776]"
392,5,"[12337, 21257, 75869, 95351, 132791]"
393,6,"[5813, 5986, 31014, 31065, 41822, 81990]"
394,10,"[2448, 3842, 20890, 36653, 67949, 72666, 85586, 92213, 103880, 108949]"
395,8,"[12040, 18783, 19379, 20130, 63197, 88799, 101862, 131035]"
396,7,"[452, 6408, 36012, 83675, 103030, 106903, 108368]"
397,7,"[12928, 22452, 57783, 64404, 69267, 93680, 95516]"
398,9,"[5740, 11306, 15830, 37503, 89650, 105000, 105838, 109741, 128758]"
399,9,"[4924, 30725, 32840, 37128, 46345, 47622, 52617, 53310, 58061]"
400,16,"[7701, 7777, 22288, 33778, 50428, 55835, 59724, 64745, 65494, 71920, 94866, 103392, 105444, 119786, 128645, 129018]"
401,8,"[5852, 10951, 52371, 82566, 86947, 102445, 105638, 110302]"
402,4,"[90491, 90727, 115978, 116051]"
403,6,"[4793, 5559, 30679, 56223, 68194, 91314]"
404,5,"[16180, 30280, 67008, 86596, 99283]"
405,7,"[35599, 39398, 46900, 66043, 94258, 119932, 123787]"
406,4,"[41066, 78511, 98089, 125508]"
407,7,"[11599, 24332, 71706, 91207, 94565, 107035, 107433]"
408,7,"[18121, 25022, 48982, 52644, 62589, 64370, 67654]"
409,3,"[6518, 47468, 122181]"
410,7,"[12965, 26605, 42204, 48461, 117786, 120529, 132719]"
411,5,"[23740, 74827, 77307, 106801, 120358]"
412,17,"[9669, 20367, 25650, 31378, 58430, 62124, 63916, 64930, 75349, 77852, 109722, 110711, 112785, 117383, 120443, 120462, 129807]"
413,11,"[9325, 30442, 38760, 51813, 60464, 60890, 60957, 102052, 102658, 118316, 123122]"
414,6,"[41450, 55897, 71324, 80926, 90821, 100603]"
415,6,"[20820, 28985, 49638, 81992, 102440, 126172]"
416,9,"[14248, 34024, 39429, 41292, 58233, 84286, 108784, 119701, 124196]"
417,8,"[16871, 38540, 39586, 51934, 77436, 94907, 97011, 99990]"
418,12,"[9037, 23478, 29315, 33145, 33936, 45893, 64480, 92041, 97418, 113742, 113870, 123015]"
419,5,"[5229, 53608, 68610, 99597, 111535]"
420,25,"[2959, 15491, 21648, 24810, 25749, 33014, 33895, 34282, 41065, 41599, 47962, 50150, 57186, 64969, 70995, 78832, 82454, 90516, 98424, 99454, 102267, 118170, 118662, 123299, 130878]"
421,5,"[6808, 24443, 39626, 98722, 112086]"
422,11,"[19843, 35678, 45907, 56172, 63709, 66219, 71739, 75541, 91233, 108545, 130220]"
423,6,"[65940, 72767, 101680, 113072, 116542, 120796]"
424,6,"[5895, 47021, 60101, 64797, 111546, 131301]"
425,3,"[16661, 99770, 129269]"
426,8,"[6598, 6854, 17003, 45185, 69980, 111971, 115640, 129548]"
427,6,"[21172, 21663, 50918, 73082, 92628, 117368]"
428,14,"[46564, 46883, 51141, 63435, 66212, 71219, 82103, 82416, 87343, 99207, 102208, 105899, 108810, 116986]"
429,12,"[100, 8130, 10589, 16019, 16154, 26789, 27051, 57704, 75677, 86556, 99122, 129007]"
430,6,"[17, 11288, 32924, 64213, 94265, 113641]"
431,10,"[4181, 20089, 24107, 24325, 31797, 56804, 101366, 101494, 104312, 120846]"
432,7,"[15317, 18401, 35071, 60514, 81864, 111770, 127130]"
433,7,"[8105, 21920, 28531, 44576, 51378, 86044, 127467]"
434,8,"[12373, 19244, 26524, 50955, 73276, 75902, 92803, 126382]"
435,7,"[25327, 41794, 49804, 72607, 91551, 92169, 131394]"
436,4,"[1953, 21423, 89038, 115483]"
437,4,"[17591, 91540, 100730, 122861]"
438,4,"[66549, 72324, 86139, 108995]"
439,9,"[23115, 39345, 46723, 55370, 68884, 88745, 131006, 131556, 131577]"
440,10,"[16472, 23058, 45146, 62412, 66604, 78783, 108740, 110413, 118547, 133166]"
441,14,"[2103, 13331, 20580, 30263, 31709, 33606, 48853, 49168, 71424, 109840, 109952, 113087, 114655, 126463]"
442,4,"[14110, 60134, 92299, 99677]"
443,10,"[14115, 15528, 41314, 55104, 59253, 94105, 106806, 117642, 127078, 132318]"
444,8,"[13886, 17744, 24282, 26455, 28450, 59162, 113091, 132515]"
445,12,"[4987, 7891, 21393, 24805, 33153, 47990, 61672, 88880, 94942, 107904, 112363, 129051]"
446,10,"[22421, 43295, 51845, 57216, 86473, 105301, 105434, 124891, 127614, 129262]"
447,4,"[60610, 93997, 116276, 130591]"
448,5,"[15960, 52481, 67503, 67760, 112211]"
449,15,"[1263, 30473, 42058, 43824, 62944, 70557, 74229, 100464, 113883, 114067, 115849, 125790, 128136, 128368, 132319]"
450,19,"[3912, 5599, 10976, 42873, 53424, 57996, 59677, 74433, 74630, 83695, 84886, 87993, 96405, 105592, 109526, 110435, 111331, 120471, 128958]"
451,6,"[41070, 58971, 75533, 79855, 107668, 117440]"
452,15,"[729, 42754, 47109, 48469, 53313, 68321, 70393, 84456, 87883, 89931, 92008, 106885, 126503, 127067, 133196]"
453,4,"[10104, 19109, 93076, 102161]"
454,8,"[6852, 21265, 48553, 76106, 89770, 95583, 122324, 124214]"
455,6,"[44776, 50141, 80052, 84618, 104158, 124942]"
456,14,"[16504, 19601, 23806, 24446, 24673, 41131, 44463, 65833, 69019, 76127, 78805, 98403, 106869, 107779]"
457,7,"[1999, 26507, 29362, 64398, 70139, 95263, 119024]"
458,13,"[336, 1485, 18658, 45345, 45467, 45737, 61990, 64135, 82062, 92706, 106845, 121860, 129805]"
459,5,"[49693, 60444, 64803, 78076, 120414]"
460,6,"[2415, 36539, 36540, 50933, 77045, 120823]"
461,6,"[4549, 23116, 65881, 67944, 103066, 105965]"
462,8,"[4593, 19925, 20877, 52978, 67986, 87567, 103865, 104661]"
463,14,"[7437, 21752, 44560, 55597, 57094, 66806, 70868, 85679, 104780, 108650, 109157, 114358, 114609, 132364]"
464,4,"[2797, 20598, 83595, 127477]"
465,5,"[4480, 15384, 27664, 60941, 87447]"
466,18,"[18869, 22129, 22263, 32762, 39671, 72252, 72803, 82214, 86720, 93842, 97228, 101728, 105387, 117045, 126205, 128789, 129543, 133187]"
467,5,"[37862, 54899, 57296, 69961, 109635]"
468,4,"[11943, 74653, 75424, 94176]"
469,6,"[8895, 34082, 47320, 78290, 97881, 122982]"
470,7,"[37831, 38355, 60228, 71565, 97313, 111607, 122157]"
471,5,"[19455, 46183, 64221, 109407, 114227]"
472,16,"[9228, 10038, 16084, 21770, 28016, 35982, 44300, 44521, 56810, 56951, 61435, 92437, 92997, 98461, 112150, 128850]"
473,7,"[63276, 68311, 91312, 104485, 111412, 121640, 122794]"
474,4,"[4876, 66606, 87837, 105136]"
475,9,"[17433, 27312, 35012, 35209, 60259, 62318, 62854, 81087, 112685]"
476,9,"[22092, 32319, 40754, 51557, 63270, 72956, 98565, 101982, 113165]"
477,11,"[1545, 4727, 48189, 48928, 50254, 68129, 69038, 92893, 104228, 109604, 124409]"
478,7,"[16147, 21221, 53956, 79570, 99257, 101078, 130551]"
479,11,"[15673, 24511, 24528, 46375, 66496, 86250, 90430, 113259, 114555, 121007, 125270]"
480,9,"[1671, 21268, 95438, 103502, 108334, 109849, 117041, 117194, 129100]"
481,11,"[11032, 21375, 39585, 73577, 75398, 75690, 76009, 95491, 95532, 111499, 116802]"
482,8,"[8536, 43635, 49041, 50813, 61712, 71978, 79997, 91536]"
483,5,"[30994, 55568, 71422, 114873, 120126]"
484,6,"[4923, 25975, 63988, 93189, 108378, 126345]"
485,9,"[2308, 8448, 51310, 65912, 65995, 85555, 91444, 120964, 122836]"
486,8,"[4775, 20419, 22259, 48868, 68180, 74393, 101924, 105982]"
487,10,"[2447, 32673, 41881, 41975, 44195, 71806, 89001, 112246, 115467, 132186]"
488,18,"[2932, 7710, 17544, 19090, 20348, 35908, 63759, 64842, 71941, 72068, 75744, 90673, 99558, 103359, 103871, 111068, 122903, 127518]"
489,8,"[13304, 22230, 22279, 64476, 77108, 86464, 87300, 111552]"
490,10,"[8557, 15585, 44163, 50639, 51259, 66962, 67932, 85327, 93401, 119764]"
491,14,"[2172, 9132, 32758, 51574, 53341, 66018, 67174, 85387, 92136, 105175, 106288, 117037, 120764, 127475]"
492,18,"[886, 3812, 6167, 10508, 29364, 39084, 45508, 53660, 54451, 60517, 67239, 75406, 84756, 86793, 90417, 94860, 108482, 117387]"
493,4,"[1300, 29719, 84826, 113984]"
494,8,"[1505, 7917, 13056, 26881, 38287, 59475, 65288, 122641]"
495,18,"[10543, 10893, 13542, 16510, 22902, 29619, 46051, 48323, 48399, 61713, 70664, 83065, 99624, 104499, 104741, 107853, 125003, 130256]"
496,12,"[5139, 10311, 34891, 42092, 62150, 68710, 74676, 93538, 110458, 111729, 121784, 126421]"
497,20,"[5542, 7422, 8761, 19240, 20272, 21953, 23568, 32213, 33738, 43778, 48791, 59172, 68888, 72177, 82619, 88441, 91733, 94499, 128589, 131445]"
498,6,"[7176, 17164, 96034, 114851, 115858, 123709]"
499,6,"[7014, 24561, 24741, 55450, 70650, 107847]"
500,13,"[22719, 34854, 48779, 85577, 105410, 107769, 109226, 114319, 124740, 126836, 127615, 129722, 133038]"
501,6,"[9165, 45430, 72599, 123058, 123059, 129775]"
502,13,"[38307, 51515, 56336, 57373, 58258, 70809, 71960, 90340, 101780, 107945, 108705, 118795, 120998]"
503,16,"[3016, 12283, 15651, 23071, 26175, 29555, 42856, 62601, 63721, 68177, 75807, 96980, 100999, 102704, 117533, 125980]"
504,7,"[274, 25110, 71631, 82100, 87562, 91522, 108232]"
505,4,"[22321, 82944, 99162, 102989]"
506,9,"[37416, 43014, 46150, 57069, 57989, 62816, 94241, 121720, 127073]"
507,6,"[3201, 51587, 66634, 80493, 86235, 100170]"
508,2,"[105001, 132895]"
509,5,"[7918, 38288, 51631, 86270, 122642]"
510,10,"[14220, 17611, 26129, 27238, 46007, 60195, 81072, 100751, 109572, 123196]"
511,11,"[14870, 25320, 44077, 74645, 78302, 83091, 86664, 97946, 103958, 125877, 132482]"
512,8,"[3850, 25276, 61331, 86832, 91050, 91134, 108478, 118759]"
513,17,"[16713, 23764, 31352, 31543, 47896, 49950, 65037, 67991, 73047, 77399, 87575, 97830, 103932, 113943, 114984, 115371, 118366]"
514,30,"[5403, 13228, 18559, 33887, 34600, 42454, 43743, 49280, 49549, 49657, 53524, 54156, 60184, 64767, 72449, 75575, 77890, 79401, 82832, 83579, 83895, 92430, 95436, 96272, 99394, 103577, 110719, 112724, 113729, 115169]"
515,4,"[29811, 57987, 93969, 114171]"
516,9,"[37374, 58855, 68486, 69650, 75705, 88050, 89199, 92087, 95119]"
517,5,"[16216, 52741, 85379, 91295, 121438]"
518,6,"[16602, 36599, 64980, 111892, 112417, 120473]"
519,5,"[37913, 55071, 71955, 91505, 122261]"
520,11,"[7234, 25096, 33191, 39309, 76221, 79482, 92775, 99078, 111092, 115479, 127117]"
521,14,"[17609, 31541, 41462, 41743, 52776, 62643, 81562, 100659, 100957, 101052, 101408, 114922, 119390, 126092]"
522,6,"[20507, 31379, 59504, 92747, 101625, 116679]"
523,12,"[7952, 9924, 31757, 47906, 69091, 71431, 101708, 115347, 116115, 118373, 122991, 131573]"
524,7,"[29917, 52433, 65952, 67468, 85512, 87016, 114304]"
525,26,"[2988, 15405, 18745, 33042, 39907, 40919, 51332, 57285, 57314, 60266, 63356, 66413, 66771, 73422, 76527, 85583, 93364, 108324, 109044, 110453, 114464, 117287, 118578, 125361, 125564, 128673]"
526,15,"[4042, 30715, 31321, 31372, 39041, 50527, 65606, 70268, 85128, 87848, 89808, 109691, 115672, 115746, 132448]"
527,4,"[28183, 41010, 61965, 99313]"
528,5,"[9310, 10805, 65839, 74250, 117031]"
529,13,"[20098, 28902, 40506, 44379, 48153, 52761, 61216, 63405, 107596, 109156, 113596, 113688, 132207]"
530,17,"[21392, 42811, 69713, 78183, 79653, 91041, 99285, 100420, 104404, 105963, 109431, 110018, 110905, 112048, 112085, 124085, 129066]"
531,8,"[8723, 13778, 18459, 19495, 43144, 56471, 101581, 113357]"
532,5,"[1102, 11802, 21014, 65014, 75272]"
533,8,"[11421, 12285, 12620, 22687, 26625, 39446, 105713, 123832]"
534,9,"[2124, 19193, 27854, 33001, 43692, 74963, 86371, 107700, 110130]"
535,6,"[14747, 25141, 41132, 74340, 78241, 97834]"
536,13,"[19212, 20286, 26623, 35896, 36550, 43773, 50608, 61448, 63489, 71879, 110994, 111361, 112739]"
537,11,"[24430, 40224, 55112, 70168, 77432, 89713, 97004, 104730, 107518, 111997, 114178]"
538,9,"[10864, 11848, 42615, 44945, 97094, 120245, 124716, 128792, 129299]"
539,9,"[21841, 57589, 73811, 76773, 88933, 104895, 111907, 127632, 133100]"
540,10,"[49897, 59612, 64028, 79300, 79816, 85081, 98901, 99438, 103163, 120482]"
541,9,"[2992, 12889, 16040, 16104, 86040, 104953, 112509, 112995, 127924]"
542,4,"[15084, 30142, 39746, 86233]"
543,9,"[183, 4919, 6231, 17568, 37773, 62420, 76026, 81038, 105259]"
544,16,"[10283, 21244, 21606, 23009, 25727, 27183, 38529, 61522, 61641, 68047, 77038, 77064, 99580, 109260, 112113, 129448]"
545,7,"[9971, 21636, 26476, 40644, 58308, 98261, 112998]"
546,10,"[7852, 24433, 24540, 34426, 66011, 89719, 90812, 99449, 113325, 127436]"
547,9,"[19203, 31339, 47967, 63457, 82453, 102125, 105538, 115859, 132506]"
548,6,"[23710, 83605, 94575, 101497, 124600, 127648]"
549,4,"[26688, 35018, 66168, 85756]"
550,5,"[10033, 37117, 52580, 67602, 73471]"
551,7,"[13504, 22370, 40020, 44442, 67030, 105386, 113293]"
552,18,"[1366, 2045, 4498, 20626, 29840, 34376, 39320, 41588, 42853, 45149, 47532, 47733, 51846, 74703, 79120, 103631, 113227, 123725]"
553,5,"[27697, 27788, 61027, 61198, 79235]"
554,4,"[16960, 58761, 75561, 100070]"
555,9,"[10172, 25340, 43385, 48078, 57332, 71810, 73621, 92321, 123414]"
556,14,"[3160, 5061, 19264, 20058, 21414, 22086, 32173, 35505, 36480, 56695, 65625, 85157, 86200, 105134]"
557,6,"[12446, 40473, 75980, 105395, 109950, 126237]"
558,42,"[1091, 2508, 8087, 16475, 17748, 20966, 28038, 29616, 29703, 29761, 31005, 41637, 41708, 43850, 44846, 46700, 48240, 50044, 50998, 52809, 55054, 66069, 70108, 80448, 81438, 83128, 87771, 91059, 99574, 101104, 101439, 101515, 112374, 113929, 114121, 115680, 116170, 118362, 126067, 128160, 128700, 129523]"
559,15,"[1524, 4737, 17364, 53472, 63313, 67047, 70133, 80821, 83002, 83506, 86631, 88039, 89680, 100500, 127660]"
560,18,"[7536, 16849, 19726, 29092, 42585, 42894, 48373, 50482, 60142, 63727, 74661, 78205, 80295, 85048, 97791, 99964, 113380, 118130]"
561,6,"[30159, 77280, 86287, 96812, 98704, 112078]"
562,8,"[2758, 16460, 18139, 36625, 99553, 101464, 126111, 128166]"
563,4,"[22052, 23485, 105101, 106544]"
564,7,"[3954, 4833, 62532, 86922, 94723, 121611, 130311]"
565,4,"[49495, 54372, 69430, 113797]"
566,10,"[15271, 52653, 63076, 67676, 76183, 93531, 93835, 101681, 122328, 126499]"
567,5,"[18586, 41375, 63063, 100340, 125757]"
568,20,"[29642, 30312, 30550, 31001, 31542, 31732, 31783, 34083, 41508, 44862, 44881, 54102, 56013, 60569, 75309, 80074, 116012, 116098, 128335, 131716]"
569,4,"[33462, 57347, 76420, 109677]"
570,12,"[5077, 31125, 38880, 44014, 44988, 47869, 61663, 85890, 109494, 115492, 130598, 131147]"
571,5,"[752, 31644, 55780, 64766, 71159]"
572,10,"[18393, 28050, 32293, 53155, 81790, 87723, 99621, 116573, 126110, 126130]"
